feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
117348.01213319968,0.0,22.0,3.0,17.0,5.0,416940.4475655988,20.0,133383.24669278096,1
94779.93476557561,0.0,63.0,4.0,12.0,5.0,310293.1988520668,2.0,114702.96352454995,0
130268.26224509595,0.0,37.0,2.0,8.0,4.0,602593.0450421494,26.0,36871.65973285811,1
59257.56786944277,62232.60486906366,37.0,1.0,2.0,1.0,1192619.5431204657,18.0,148081.7541649514,0
130765.76198863947,0.0,22.0,3.0,6.0,4.0,531140.2840307665,30.0,404490.26061498985,1
131420.53167489223,0.0,71.0,2.0,2.0,2.0,424880.94114545675,5.0,400108.0484813825,0
93333.63219123775,0.0,38.0,2.0,17.0,2.0,624400.9993913004,13.0,377214.6532518647,1
85286.05590915885,0.0,58.0,3.0,7.0,3.0,389784.7789383803,3.0,94284.32387400248,0
128707.03132158553,0.0,26.0,4.0,11.0,0.0,1028048.7176338463,16.0,227108.58819064678,1
104875.74060675621,0.0,53.0,2.0,11.0,5.0,426810.65355213545,12.0,201530.13722268687,0
146365.12344112305,0.0,70.0,0.0,8.0,6.0,342449.0466769168,6.0,381258.10601880314,1
22655.09609909227,38369.58439057398,31.0,0.0,2.0,4.0,479195.230036942,16.0,74245.96690548063,0
66919.79531390069,69723.89109728739,36.0,3.0,17.0,3.0,795669.7170420457,1.0,304708.25159820705,1
137800.61319257162,0.0,61.0,2.0,6.0,6.0,430008.5537942748,21.0,435031.12843985844,0
43664.83078126355,73009.03906335164,60.0,1.0,1.0,7.0,116356.76461189271,4.0,325343.3153697269,1
92897.34248529107,0.0,20.0,0.0,17.0,3.0,404472.3886287462,24.0,451541.54670958675,0
133456.44940287183,0.0,58.0,0.0,15.0,7.0,106243.12331846806,13.0,446243.4783818693,1
111505.16338092223,0.0,55.0,1.0,3.0,2.0,779177.3342576154,24.0,138498.78380234443,0
39432.552365371725,37901.79065394717,33.0,3.0,14.0,2.0,1032027.4915470781,16.0,380624.8287669963,1
76630.65336383115,0.0,80.0,4.0,3.0,4.0,562932.8240129155,30.0,195313.40167648892,0
72050.08287458033,59637.54166866276,33.0,3.0,15.0,0.0,677087.1261914335,19.0,233160.4452024363,1
24928.792854314244,66902.68048324806,58.0,2.0,19.0,5.0,458069.2730101108,29.0,422543.13974139356,0
54808.45102639456,37257.7766598811,79.0,0.0,14.0,7.0,109913.46424215042,13.0,219559.26912286793,1
64315.89872705238,53159.63693303446,54.0,3.0,15.0,6.0,424512.1798879053,25.0,133643.73873029882,0
31078.84133157348,80228.97554730641,34.0,4.0,9.0,1.0,833059.5368164264,14.0,423115.60779439285,1
146233.95273358322,0.0,40.0,3.0,0.0,2.0,411609.03529462713,16.0,97389.36479652421,0
143300.7406934464,0.0,51.0,4.0,5.0,7.0,283196.5573267076,28.0,349260.3210003122,1
133383.29669291468,0.0,56.0,2.0,8.0,4.0,324474.30029575067,29.0,117850.09612109099,0
48308.927338532565,62348.613886458494,29.0,4.0,17.0,0.0,1335589.010529731,17.0,367650.5381344787,1
37257.41768286069,74178.754814351,50.0,2.0,6.0,8.0,80485.55655774378,20.0,213069.62535218132,0
57112.66358913754,44299.412122470734,31.0,2.0,2.0,3.0,753133.2950324194,9.0,291490.0147184663,1
130744.23788705393,0.0,26.0,1.0,1.0,0.0,845266.6154198668,9.0,15002.765833199705,0
107115.78282378547,0.0,39.0,4.0,16.0,1.0,986176.6533997663,12.0,141904.31081143807,1
41844.36045024867,51423.7767037349,76.0,2.0,14.0,5.0,509872.26333951246,6.0,461987.8284294782,0
54639.67665559704,29073.047635332023,32.0,4.0,15.0,5.0,292138.16166611004,14.0,67504.59371449302,1
63029.42891221911,25415.166994688385,56.0,3.0,13.0,0.0,468821.0952159363,20.0,481478.6789844929,0
101251.83422974069,0.0,67.0,0.0,4.0,3.0,469818.29143369314,15.0,428947.38079951645,1
89079.0800598703,0.0,80.0,2.0,1.0,8.0,146418.54718719146,30.0,290160.8465259283,0
138968.32800250777,0.0,62.0,0.0,12.0,1.0,964054.3360445434,10.0,120628.58857706099,1
29763.47825105112,37733.13946423015,70.0,4.0,19.0,5.0,422291.53210597305,27.0,6347.515582619978,0
79025.73544488332,0.0,28.0,3.0,11.0,8.0,141266.64174814572,23.0,296423.941324016,1
58849.95530655959,49478.80832602313,69.0,4.0,14.0,5.0,287997.72202095616,27.0,267404.21513161104,0
73199.01297470604,63497.45937151054,45.0,4.0,17.0,6.0,438938.70334457234,9.0,395680.0712749393,1
50494.8739298814,38829.784224112256,49.0,3.0,5.0,1.0,1117744.817559495,28.0,287981.0546669333,0
61970.91073604762,30656.754214582685,31.0,3.0,11.0,7.0,239859.11958764427,15.0,433888.5747648007,1
36848.15164603947,28666.753076140845,25.0,1.0,10.0,0.0,854657.6396049708,14.0,18817.556777034784,0
45525.42066997396,40479.1140354055,62.0,1.0,19.0,3.0,662093.5098112612,16.0,491587.9382140588,1
44618.070086651715,31788.74493934577,49.0,1.0,13.0,1.0,1042342.2955492109,23.0,459666.05043046514,0
48685.281159473314,41855.520669273974,43.0,4.0,11.0,7.0,276292.27782405657,2.0,110893.97189417905,1
33265.48518505084,37255.98356780718,39.0,0.0,17.0,2.0,499126.05010931636,23.0,70386.9022223561,0
110467.47167026506,0.0,37.0,4.0,4.0,4.0,273337.77315852477,7.0,113824.59591916883,1
51724.86547147511,19486.88911238221,45.0,1.0,8.0,4.0,602763.1977626149,3.0,412584.6109959749,0
23739.071973204504,80751.28832360072,49.0,0.0,0.0,0.0,513679.81088573614,15.0,372894.3780612852,1
20145.772948011057,37074.00403051463,44.0,3.0,1.0,5.0,499677.03760923323,10.0,263625.59005250986,0
24196.63415001315,76252.34563344296,48.0,0.0,15.0,2.0,1008925.5663463736,6.0,409374.99534466345,1
47611.2523616071,77282.81664979125,59.0,3.0,2.0,6.0,166767.65480311646,8.0,43085.98878041642,0
123560.4549770279,0.0,64.0,1.0,9.0,1.0,1171595.525856834,20.0,486456.99163615523,1
146777.5669957657,0.0,37.0,0.0,1.0,8.0,123745.9875742561,11.0,329034.578537366,0
57063.16796510476,17544.451359004102,58.0,0.0,2.0,2.0,589311.9919149495,24.0,104648.58416163581,1
85566.2566439287,0.0,21.0,1.0,17.0,1.0,1168900.194428746,24.0,117350.00748167324,0
83825.18486989122,0.0,59.0,4.0,8.0,4.0,519576.5618377306,24.0,479620.32590045646,1
111639.44356960099,0.0,80.0,4.0,9.0,2.0,612394.2962572814,30.0,151388.71999272236,0
77082.28218476282,0.0,77.0,0.0,9.0,6.0,381000.1421481106,8.0,473825.8318358422,1
24877.656560011616,70567.60756653611,27.0,1.0,18.0,5.0,546382.5354508425,29.0,253379.92277312733,0
125312.12660621642,0.0,32.0,3.0,6.0,3.0,315804.1520777906,29.0,319237.45742040896,1
71410.85775460597,57290.51939274299,31.0,1.0,13.0,5.0,503080.85320408794,28.0,219993.2459884405,0
26363.380396746492,24212.06757472054,42.0,4.0,12.0,3.0,379929.0409051727,26.0,359359.36893096124,1
139459.33357736765,0.0,61.0,2.0,1.0,2.0,927542.8466704354,7.0,261470.2773746974,0
112497.32922865175,0.0,69.0,0.0,12.0,4.0,626385.538811502,9.0,350160.78846998676,1
106310.30459612611,0.0,67.0,4.0,14.0,1.0,947355.3213036357,16.0,443441.50988260563,0
114057.60760302069,0.0,50.0,4.0,12.0,2.0,400987.0935035889,10.0,423125.3301321788,1
66263.8137505403,22850.17061646891,52.0,3.0,19.0,5.0,398473.21877385717,28.0,381551.579731688,0
124661.51151726145,0.0,24.0,3.0,1.0,1.0,842386.8267283613,28.0,2649.3410710989874,1
122568.90304774485,0.0,29.0,0.0,2.0,7.0,189260.17655058036,18.0,107541.22205199274,0
105310.77060076455,0.0,50.0,0.0,14.0,7.0,131758.8812258795,22.0,264880.65517737414,1
26970.05481607456,44214.79775415316,76.0,3.0,18.0,7.0,235399.17761142625,30.0,456832.0479351429,0
109509.91414098814,0.0,61.0,1.0,18.0,6.0,152319.72146134978,29.0,123823.42630292726,1
128775.24259114004,0.0,57.0,1.0,6.0,1.0,707736.9317407117,13.0,244355.74615679428,0
91839.15624118237,0.0,22.0,3.0,13.0,4.0,561963.2578143206,23.0,486.056017911185,1
128066.06732456143,0.0,21.0,1.0,16.0,4.0,455597.80161135533,1.0,85484.97517748327,0
141829.47298567896,0.0,21.0,2.0,7.0,1.0,641305.9792650403,27.0,424576.1195304533,1
118634.57721197707,0.0,64.0,4.0,17.0,7.0,218791.0578048716,17.0,110861.75829374128,0
100498.8144035367,0.0,76.0,0.0,1.0,1.0,529673.1292911519,29.0,410389.6946874406,1
22231.163889419473,72718.33165452504,67.0,4.0,9.0,3.0,517125.31403500575,29.0,476209.4454660619,0
126443.63259287048,0.0,28.0,3.0,18.0,1.0,830836.5562098394,29.0,34086.08908150046,1
91263.70389300557,0.0,30.0,0.0,12.0,5.0,328403.97189030825,16.0,181181.20883288153,0
40222.521998856595,74527.8130892503,52.0,4.0,12.0,7.0,280540.18619090616,5.0,214590.96378713226,1
67982.57299231084,23055.355690562148,58.0,3.0,5.0,0.0,1289683.0218748685,7.0,327402.57926999417,0
68581.44104791134,17870.73106565691,64.0,0.0,13.0,2.0,657414.0434339709,2.0,357032.46593937336,1
58993.48907547303,77430.65803443722,59.0,2.0,16.0,7.0,129470.96871538492,28.0,195363.71284929942,0
90545.87581393418,0.0,20.0,3.0,3.0,2.0,848428.6351604053,19.0,300486.17134822323,1
111099.74106563852,0.0,21.0,1.0,19.0,7.0,269361.0220298046,13.0,337066.5403920091,0
80843.28552812379,0.0,35.0,2.0,18.0,7.0,158437.26328650652,7.0,454931.635161968,1
126450.58911689841,0.0,32.0,0.0,11.0,3.0,398266.0514019674,18.0,66159.01888059778,0
144099.6234792805,0.0,33.0,3.0,16.0,6.0,347555.90022069047,11.0,315640.5839409134,1
149577.69038578705,0.0,56.0,1.0,5.0,0.0,787243.3364602783,24.0,6250.913685764192,0
49354.851334708146,70098.22456304962,25.0,2.0,1.0,4.0,535089.1359670797,17.0,276452.9560829285,1
149541.79318146026,0.0,66.0,4.0,10.0,7.0,118536.48819877926,25.0,231179.04863305416,0
66559.56497929372,50789.45424186033,66.0,1.0,4.0,8.0,76770.54695687769,18.0,272109.36411638977,1
94086.6276283962,0.0,45.0,3.0,8.0,6.0,272600.4527546438,4.0,367006.8617666127,0
20846.0703315768,25576.687492402707,72.0,0.0,4.0,5.0,502655.1068904027,27.0,196077.1861903386,1
113858.38332438744,0.0,71.0,2.0,14.0,8.0,125885.71614392406,19.0,58470.73694248034,0
134078.4993742742,0.0,23.0,3.0,17.0,1.0,896192.5056544448,13.0,410278.60810731654,1
124139.69385556247,0.0,41.0,3.0,1.0,6.0,398299.8167177775,30.0,224056.88266337544,0
27168.736815224263,36388.04042103966,22.0,2.0,4.0,5.0,258645.86302245062,20.0,90639.336923373,1
134539.61844177067,0.0,52.0,3.0,14.0,8.0,123703.72627548338,9.0,263445.6122132309,0
97249.02495209378,0.0,40.0,4.0,1.0,2.0,697802.047061351,16.0,155963.9409375731,1
33239.14469754466,26839.71962372413,68.0,4.0,10.0,6.0,390772.821304076,25.0,468421.07640724006,0
56013.90742718213,33534.797243563255,26.0,4.0,6.0,1.0,923824.5967445923,17.0,345754.024563039,1
44958.15940315265,42826.81190314765,77.0,3.0,19.0,2.0,662136.7469014002,10.0,435736.6888820266,0
125385.55450340804,0.0,37.0,4.0,9.0,6.0,203130.60760576188,22.0,313166.0097536373,1
124354.11655970225,0.0,26.0,1.0,10.0,2.0,935189.8628094095,18.0,137732.5281474508,0
50407.14128227228,23226.728287809536,69.0,0.0,2.0,8.0,113599.13216074937,4.0,418013.92864313384,1
121807.27075657983,0.0,70.0,4.0,10.0,8.0,81485.55377143799,1.0,19742.201310675555,0
134121.73643918132,0.0,26.0,2.0,17.0,6.0,195344.4459174997,18.0,362575.04404343845,1
93301.29600636834,0.0,39.0,1.0,19.0,5.0,398973.6412734988,8.0,256915.25010412364,0
106732.13991064027,0.0,71.0,0.0,3.0,3.0,359630.0580912098,17.0,426876.6265816893,1
62286.19546980183,46758.44444925293,42.0,3.0,1.0,2.0,960909.5627463645,18.0,90910.27763714903,0
61545.26460827922,69756.26858801772,63.0,0.0,19.0,8.0,88221.91428459955,15.0,48111.429803861014,1
48666.92632339623,43716.309146421416,24.0,0.0,15.0,5.0,510470.76773962,14.0,111837.33772674564,0
118361.59167959802,0.0,77.0,1.0,3.0,0.0,888699.3530325723,1.0,448660.5035117255,1
145248.42225055557,0.0,53.0,2.0,3.0,7.0,232937.29461800892,5.0,261842.78524109605,0
125476.16182227782,0.0,45.0,4.0,2.0,6.0,231980.30064884512,12.0,77958.5273848043,1
44583.19293955485,62520.970529007376,49.0,3.0,10.0,3.0,374286.6177220483,18.0,237024.15523593378,0
92540.77179860025,0.0,71.0,1.0,17.0,1.0,1083755.9811868586,21.0,223083.17235053898,1
142890.77692024925,0.0,34.0,0.0,4.0,6.0,215371.85382575143,17.0,72995.41448994723,0
37505.54885931029,19563.827034708767,47.0,4.0,15.0,2.0,850741.3770349828,10.0,305555.8822259507,1
58351.53482472018,82423.85834875028,61.0,3.0,12.0,0.0,971857.2678152719,23.0,433467.2057513874,0
88346.52994902337,0.0,53.0,4.0,16.0,1.0,1033922.1002348488,11.0,63552.20584942916,1
129570.7014053603,0.0,62.0,3.0,16.0,6.0,235575.32723950886,8.0,459430.98108112294,0
110104.46863651609,0.0,26.0,3.0,14.0,0.0,661056.7883278194,17.0,299740.48202620726,1
47849.986548273635,48438.800879013324,28.0,0.0,8.0,3.0,543040.5644046601,23.0,240870.0028308997,0
111779.75958025787,0.0,48.0,0.0,2.0,3.0,395464.53612560657,25.0,35320.41045015211,1
108758.73864564611,0.0,30.0,0.0,1.0,8.0,68486.95374737089,28.0,340427.07696699194,0
98530.17399689593,0.0,24.0,3.0,0.0,1.0,1144279.2257213797,11.0,467901.1498037359,1
29538.941250395204,38622.010656263345,72.0,4.0,14.0,6.0,177033.61495240693,1.0,24187.268995740087,0
63266.53766488449,15966.861755433694,26.0,4.0,4.0,7.0,211931.8977972024,8.0,15517.809143679839,1
50636.12642402752,74892.20888044075,58.0,3.0,2.0,0.0,840799.7269686017,1.0,38438.29997422393,0
74093.67423320096,84380.3157333611,34.0,4.0,14.0,7.0,118334.00168738337,4.0,25783.023895405822,1
78124.65841907411,0.0,42.0,3.0,8.0,0.0,548471.6279626362,30.0,235380.4097650669,0
38310.36520908754,82335.88249223455,26.0,2.0,16.0,1.0,400582.4425818262,29.0,293252.1119253396,1
102798.44667881583,0.0,25.0,0.0,8.0,0.0,496357.34991691826,15.0,413278.17480764986,0
44690.528140350834,24383.826790978455,55.0,4.0,17.0,0.0,917106.8521252213,14.0,77382.15207816612,1
123802.49682604928,0.0,75.0,2.0,14.0,2.0,725772.2744249515,18.0,458081.5890038018,0
50110.4243555475,47857.960812509795,64.0,1.0,15.0,3.0,407331.83948194166,29.0,473803.97551049385,1
49153.42348013581,64492.81315570666,38.0,0.0,0.0,8.0,78440.26392398958,27.0,106956.8857759543,0
32581.243689612682,42819.93017330176,53.0,4.0,13.0,4.0,307859.41402507573,17.0,473218.8968585136,1
47355.22181159281,70901.52608326019,68.0,2.0,12.0,0.0,1011090.3175622044,7.0,494745.6811956315,0
75516.28194051923,0.0,21.0,3.0,12.0,2.0,820370.0525131905,22.0,252685.09123908269,1
106525.48119468208,0.0,78.0,4.0,17.0,0.0,497133.52937849524,13.0,3876.188259108071,0
103699.37352126674,0.0,54.0,0.0,0.0,6.0,404087.0593546736,9.0,789.1722097547738,1
75595.20005622166,0.0,53.0,1.0,8.0,0.0,1068746.7569703632,8.0,197163.01681171256,0
52222.61054626315,54714.69484290014,54.0,0.0,7.0,2.0,479104.59989324166,27.0,182410.09649827966,1
88455.34044026479,0.0,64.0,4.0,19.0,5.0,225143.91656582386,15.0,297175.44565658906,0
26751.093355785753,24011.556081055915,34.0,2.0,0.0,1.0,1040923.8490910939,9.0,443160.3279023863,1
112714.30992625136,0.0,53.0,2.0,9.0,4.0,376865.7085330796,8.0,380254.4526564336,0
131885.8439747577,0.0,41.0,4.0,15.0,5.0,303538.51607478585,29.0,28409.905398664392,1
30267.18198486077,18008.187126923553,65.0,3.0,4.0,2.0,944623.5217301947,25.0,275559.21054872643,0
74093.45400748414,24515.693661047982,24.0,3.0,6.0,3.0,539650.2197566306,12.0,58199.576318874955,1
120176.96521164112,0.0,38.0,0.0,11.0,5.0,458742.9563665668,18.0,207729.0788978944,0
99958.76009365474,0.0,43.0,4.0,19.0,7.0,160806.52071297012,23.0,104943.75184776295,1
76829.00627249503,0.0,38.0,0.0,1.0,7.0,197051.45084910584,15.0,323529.3136273254,0
26866.169114388344,56141.149253020194,80.0,0.0,17.0,8.0,120703.73525898164,16.0,42282.896482868426,1
139537.2759074603,0.0,66.0,4.0,3.0,4.0,348381.1304882387,22.0,38232.47759890469,0
142696.46088768516,0.0,76.0,1.0,13.0,0.0,1252057.1681755115,1.0,294695.734786745,1
27429.89413541757,39411.72860118772,40.0,1.0,1.0,2.0,909426.0661455892,30.0,369945.56140727934,0
42263.41376840774,32523.343974084088,48.0,0.0,19.0,7.0,135109.85216394634,8.0,485160.5462021721,1
28734.39504762511,44865.91231180159,65.0,2.0,14.0,4.0,418685.90275962616,13.0,168869.79112814265,0
128082.86763805411,0.0,50.0,4.0,14.0,4.0,626320.2991662209,10.0,218045.2593695077,1
30073.751971120844,44509.29663564658,43.0,3.0,15.0,6.0,303446.35725607653,13.0,85454.62274772742,0
59462.28329883109,21694.348930018685,53.0,0.0,8.0,5.0,555946.897099146,5.0,62737.006930029536,1
34201.76841320374,23706.221127411904,71.0,4.0,19.0,2.0,740094.0884383236,9.0,145564.1901057868,0
73118.72461833176,81863.22974198432,46.0,4.0,5.0,1.0,712542.8859278258,25.0,308198.69702976366,1
92851.27751406073,0.0,22.0,0.0,0.0,3.0,479076.5874409231,15.0,175701.72697229296,0
96642.48841797744,0.0,47.0,4.0,6.0,3.0,601468.1157507219,6.0,444172.8295046277,1
58003.4043251759,41057.39025708752,54.0,2.0,12.0,1.0,992417.7858126358,6.0,101074.7920681468,0
97263.7491655915,0.0,32.0,2.0,13.0,6.0,323884.6371392858,14.0,177731.48547157124,1
128205.49207754144,0.0,31.0,0.0,0.0,3.0,673609.2700493655,8.0,105815.13610087706,0
98449.91925863488,0.0,50.0,0.0,8.0,0.0,914414.9928831974,24.0,139058.04953324868,1
66540.25944154788,35363.36336065954,71.0,2.0,3.0,0.0,541825.5109411195,11.0,364206.6278831577,0
137748.47309018776,0.0,31.0,4.0,15.0,7.0,261282.49548389792,3.0,207610.55234765093,1
105146.36791245149,0.0,79.0,2.0,7.0,2.0,914460.3807493587,14.0,272026.4644611541,0
59603.74969343801,76177.8366496194,78.0,0.0,5.0,2.0,650165.2498596866,8.0,100960.30208397127,1
23785.536483454638,30108.18634535968,25.0,1.0,4.0,1.0,971617.0160555588,17.0,454192.78730895836,0
109261.41579210151,0.0,23.0,2.0,11.0,5.0,475528.1824175167,9.0,425106.3358220085,1
66856.83085379345,83580.61300806259,59.0,2.0,1.0,1.0,458698.9792018131,30.0,214429.04617097296,0
109803.42084119644,0.0,23.0,2.0,11.0,0.0,1248279.5936184668,18.0,118150.35708974735,1
127324.4588151733,0.0,48.0,1.0,0.0,5.0,457826.59070326295,20.0,26874.002774951834,0
39769.48055470218,48002.342425550814,54.0,0.0,5.0,3.0,332592.4754968642,12.0,88234.98642256294,1
78836.56874725592,0.0,74.0,2.0,13.0,3.0,715148.4988348447,10.0,44940.36396115936,0
56641.571712127334,82169.3778064779,27.0,2.0,2.0,0.0,864947.15741917,25.0,187858.78878851465,1
138911.9936096714,0.0,75.0,2.0,9.0,0.0,522234.5834847313,16.0,258537.26411168286,0
77380.8648292445,0.0,21.0,2.0,16.0,6.0,308168.7078601322,24.0,419065.8721261059,1
101949.08042198287,0.0,65.0,2.0,8.0,4.0,607288.682325696,8.0,132967.7257217406,0
104836.27582937754,0.0,35.0,2.0,6.0,8.0,130137.71870399578,20.0,7501.042271159775,1
25061.14185379344,20519.1584693178,56.0,2.0,13.0,8.0,69151.3861678461,23.0,457628.9576937841,0
26085.857757252343,64095.18414389296,27.0,4.0,6.0,3.0,792289.2170119549,25.0,484432.11894406297,1
66704.8675807022,57002.56736715583,62.0,2.0,7.0,8.0,144666.48190132537,10.0,308531.408157753,0
99903.10508973319,0.0,63.0,1.0,5.0,8.0,90342.76778131709,27.0,53362.85726784701,1
78989.53643265108,0.0,58.0,2.0,4.0,6.0,189856.38141076316,8.0,371808.4147096692,0
113607.70748752845,0.0,47.0,4.0,18.0,7.0,124266.9891050249,24.0,459959.28634514165,1
133039.55028992845,0.0,63.0,4.0,0.0,6.0,179539.36346663977,15.0,138316.352202186,0
122810.16973359975,0.0,27.0,2.0,7.0,6.0,384007.80736489705,28.0,349018.3022820777,1
110845.3355787419,0.0,43.0,2.0,6.0,8.0,127696.50108645072,20.0,30285.094087334375,0
66668.33607177173,60572.68862898609,75.0,0.0,17.0,8.0,73732.04921021225,22.0,356955.74140673806,1
147567.77615467028,0.0,59.0,2.0,6.0,3.0,729039.2821859667,20.0,372104.80466556974,0
25161.681200561135,75055.91553655303,72.0,1.0,18.0,1.0,996443.3902841186,22.0,104707.72456773148,1
141231.11310928527,0.0,63.0,4.0,15.0,1.0,652315.9467224388,21.0,307715.8061166184,0
34941.009413340995,68665.09761072646,64.0,1.0,8.0,6.0,277609.0993576514,3.0,292463.72298919526,1
105644.10362512783,0.0,63.0,4.0,14.0,3.0,426466.8276851459,19.0,247697.5225377327,0
149788.1822096249,0.0,36.0,3.0,0.0,0.0,1219745.8910085093,27.0,380728.63068005117,1
74057.74989117522,77332.04823671868,40.0,2.0,19.0,0.0,1136808.1978257964,1.0,443007.7812262132,0
62723.93321347644,83982.85874978262,75.0,0.0,10.0,5.0,269642.9018981189,30.0,100889.09423507536,1
135098.21299708704,0.0,32.0,1.0,3.0,2.0,431547.0384223609,30.0,231755.27034438364,0
48299.7085656749,52630.30923036112,72.0,0.0,16.0,4.0,292086.76219519647,28.0,466825.62659073685,1
56983.36007012268,72068.35780953948,24.0,0.0,2.0,3.0,309182.9882172367,25.0,365730.58117648313,0
64680.11706482761,21711.85640454309,63.0,0.0,11.0,1.0,689178.5004898452,10.0,1395.5299103910468,1
122078.59593813393,0.0,27.0,1.0,14.0,1.0,1050488.6251020082,18.0,217483.60721782822,0
68504.68616439785,23275.751272238012,59.0,4.0,9.0,3.0,344058.46068387013,6.0,165420.03054939208,1
92949.06695466935,0.0,56.0,2.0,19.0,8.0,133760.22317833814,4.0,235347.50204425026,0
28520.703612290083,48228.1130836433,35.0,3.0,18.0,3.0,481239.9503948174,30.0,424226.7714640754,1
147743.35060194292,0.0,23.0,0.0,17.0,4.0,680287.2783934118,16.0,315747.18961012334,0
33658.951942864565,14798.50173581427,20.0,2.0,13.0,3.0,704937.9508765666,16.0,366720.14618269197,1
72899.73947284403,11397.671282001804,36.0,0.0,2.0,1.0,964663.5655985952,4.0,210044.30473862102,0
90703.47819484364,0.0,64.0,0.0,19.0,8.0,55521.49965076199,1.0,711.4130165528087,1
112410.83945994468,0.0,25.0,1.0,9.0,6.0,263831.5941862123,23.0,261477.480858596,0
133966.2992696138,0.0,43.0,0.0,10.0,4.0,534932.04518121,1.0,277289.5836745931,1
87621.06394190235,0.0,78.0,2.0,5.0,1.0,846342.4008082753,13.0,297924.0646182339,0
51474.133331106204,74765.60055993625,31.0,2.0,11.0,6.0,257163.8057642916,13.0,284823.6615209285,1
54325.105756029996,22693.446939722984,25.0,0.0,5.0,4.0,692663.0086915623,29.0,119166.15296590843,0
35828.27319022462,39035.91425701298,73.0,1.0,15.0,7.0,177621.5934724774,9.0,480770.55948643957,1
75425.35095646288,0.0,56.0,2.0,2.0,0.0,1046523.6008835284,20.0,212535.9954783777,0
108580.10554026085,0.0,33.0,2.0,9.0,1.0,1086865.7080990954,12.0,357925.6345604984,1
22445.922002640677,47171.733589811316,56.0,2.0,17.0,3.0,447153.5405340766,6.0,361182.82970541983,0
41495.97911553971,40835.96265104349,26.0,2.0,12.0,2.0,756869.985135663,3.0,148415.21028933846,1
63935.60919955151,21137.429054983244,46.0,1.0,6.0,5.0,403760.7219574504,16.0,300995.9194995536,0
60805.21236316577,15949.457874422873,48.0,4.0,5.0,1.0,1112979.632379325,20.0,378881.99927928403,1
28113.96280448188,65182.06828505243,75.0,2.0,18.0,2.0,417014.64580423525,28.0,330960.0754405616,0
85818.88080560813,0.0,21.0,3.0,17.0,1.0,647420.6195721523,27.0,216361.42504353827,1
41243.61537129951,15339.729912450279,34.0,0.0,3.0,4.0,523328.135093569,4.0,335559.11173104064,0
28638.59379185406,35148.373716843795,64.0,0.0,18.0,2.0,769984.2550896228,28.0,90528.31938543587,1
89379.36194861132,0.0,41.0,1.0,19.0,4.0,524912.1750003156,4.0,102993.80876916164,0
104433.69595427821,0.0,39.0,3.0,18.0,4.0,379776.87732854555,9.0,306977.08880503825,1
22562.047269796018,46567.48969465775,69.0,4.0,8.0,0.0,683075.4122736375,24.0,193313.6341550955,0
67375.11481756528,83723.9693303999,64.0,0.0,14.0,2.0,407689.69672129705,27.0,455850.1590973052,1
20726.977492758055,56173.41445366565,74.0,2.0,13.0,5.0,425436.9125185146,5.0,350678.14198622544,0
70018.76033287703,61237.41613341501,80.0,0.0,6.0,0.0,1327086.109001494,14.0,409758.7976761137,1
118724.56723928769,0.0,70.0,2.0,14.0,0.0,767855.0511189097,9.0,55906.826894684404,0
35989.221949806626,72536.90810286967,59.0,4.0,10.0,1.0,581648.0783810385,16.0,33413.400606553565,1
81646.41714915031,0.0,45.0,2.0,2.0,4.0,604353.6290476931,2.0,273594.729117399,0
46328.08578779151,16423.08193255127,74.0,1.0,7.0,1.0,773385.9984844218,26.0,79663.05692288233,1
61747.837244948125,81266.45080048312,51.0,1.0,7.0,6.0,364227.2701072286,30.0,384700.4330208794,0
120431.84080912577,0.0,34.0,3.0,8.0,4.0,594090.9847270799,15.0,406776.5396808163,1
102663.30012202892,0.0,70.0,4.0,15.0,1.0,702183.1282669314,7.0,377431.44622503227,0
35423.228589779945,47628.52910265257,37.0,4.0,14.0,3.0,617122.8540523386,15.0,225863.1679857051,1
90405.71099252415,0.0,47.0,1.0,7.0,4.0,548015.2323179204,20.0,36270.945167207356,0
98624.558162355,0.0,31.0,4.0,13.0,8.0,78572.85827866898,21.0,155751.48107546588,1
142348.06260878357,0.0,41.0,3.0,7.0,6.0,239467.22716005665,21.0,362383.89735449624,0
59664.28101242479,14346.78277455357,57.0,4.0,13.0,0.0,539977.618977594,24.0,233302.92175970762,1
111699.32983793176,0.0,71.0,3.0,13.0,3.0,688612.6877997859,5.0,420339.80020060105,0
72914.58022234218,24655.181752212316,29.0,4.0,2.0,7.0,100341.60656619267,8.0,486041.51335803955,1
126659.19758570225,0.0,52.0,2.0,0.0,5.0,455732.1624219627,18.0,459019.4726517245,0
138579.00267205382,0.0,48.0,0.0,19.0,5.0,405917.4775685385,27.0,161571.87140164748,1
128923.45348331032,0.0,75.0,2.0,17.0,1.0,522741.72168837243,6.0,154914.72115387255,0
24167.370154927816,41769.4933311488,80.0,1.0,8.0,4.0,710052.4514408411,12.0,246145.50390977762,1
118723.65742910645,0.0,63.0,4.0,12.0,4.0,501056.96117016283,29.0,250807.14887400967,0
137628.76560850244,0.0,54.0,0.0,0.0,4.0,531155.1200080077,7.0,404990.42118967796,1
140042.26483599457,0.0,52.0,3.0,1.0,3.0,690195.6285286479,7.0,406463.3048162534,0
120307.32011284323,0.0,31.0,3.0,18.0,8.0,79445.50140800877,1.0,253479.39286429895,1
