feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
32608.99307020165,35178.36662032791,68.0,1.0,0.0,3.0,407414.4675919761,28.0,28129.368267242826,1
34075.369257106126,75786.69168839444,59.0,1.0,0.0,6.0,424983.7481951393,10.0,149920.68792635272,0
118109.4620934607,0.0,41.0,4.0,12.0,3.0,845538.5374099624,25.0,132595.3302082637,1
51112.275751532274,16103.10681835709,54.0,2.0,5.0,7.0,276345.08858669637,18.0,42396.77588246315,0
141892.07216020947,0.0,37.0,4.0,15.0,2.0,479847.49527143035,14.0,89581.51442161517,1
112021.95286254653,0.0,42.0,1.0,8.0,3.0,648669.1378745157,5.0,321132.2907319495,0
146710.71297248796,0.0,29.0,4.0,14.0,8.0,66233.27389080427,5.0,97789.18138874997,1
55017.093102726954,80261.22912705508,32.0,1.0,9.0,0.0,882029.8641954521,28.0,223981.85031506285,0
35509.93716949351,71479.3389481384,53.0,4.0,18.0,0.0,983612.7387216621,16.0,447953.1125477656,1
30374.999228296336,28147.050251832057,34.0,0.0,1.0,4.0,316776.1499624599,17.0,274864.5415382599,0
133777.58323098876,0.0,78.0,1.0,9.0,2.0,825682.5567433125,10.0,301773.0337581779,1
30796.933764323043,49618.81905533875,50.0,2.0,9.0,7.0,162045.57031145482,17.0,414283.19948101224,0
100160.81982826328,0.0,26.0,3.0,4.0,7.0,133159.42447257627,12.0,389119.4281720491,1
144363.11877641454,0.0,58.0,2.0,15.0,0.0,869635.8330826561,28.0,456314.3349611832,0
81923.21328537777,0.0,32.0,2.0,6.0,1.0,1139822.945021956,26.0,143281.5801147961,1
50158.89917610762,24187.553844414113,40.0,1.0,14.0,7.0,259029.6800566656,16.0,279924.6632018275,0
55473.053293643425,38221.925282510594,63.0,0.0,18.0,2.0,806674.0935351251,11.0,177678.65385751385,1
80692.02934383717,0.0,56.0,1.0,9.0,7.0,214840.9053264385,18.0,175588.98159250792,0
30597.713353872976,75945.18257610468,39.0,2.0,8.0,4.0,331806.7336581907,30.0,161567.12966903992,1
132188.01616809407,0.0,66.0,2.0,16.0,4.0,746064.4716491249,26.0,280339.28275399446,0
86162.47693313686,0.0,23.0,3.0,18.0,4.0,411309.1835462173,23.0,102573.38417073153,1
122461.32961739576,0.0,69.0,4.0,3.0,2.0,826865.051957754,5.0,432965.24281154014,0
136626.49588138767,0.0,24.0,2.0,15.0,8.0,102101.94190494563,9.0,310914.531065321,1
56942.3445283672,20769.889307015612,74.0,1.0,11.0,2.0,431674.097141489,25.0,219922.76438790574,1
50732.32483039706,51143.23232714646,80.0,3.0,17.0,4.0,474180.2120934381,13.0,231414.47694661104,0
125764.09228910216,0.0,45.0,0.0,16.0,6.0,359392.34616552474,29.0,251627.0468337966,1
102517.64059547099,0.0,62.0,2.0,1.0,2.0,611367.3322781004,2.0,451376.0391764371,0
102834.75334936027,0.0,54.0,0.0,1.0,0.0,571063.742019331,20.0,430802.7716865299,1
80573.84217212947,0.0,49.0,1.0,6.0,7.0,126564.27079962194,16.0,47628.88414458427,0
30860.969665169672,78550.62896107933,24.0,2.0,10.0,5.0,560413.2830893715,22.0,384971.3531415169,1
115337.18352752313,0.0,65.0,3.0,10.0,1.0,466605.71675188845,21.0,125920.71655173664,0
132760.41208019515,0.0,39.0,4.0,7.0,5.0,222026.2305127039,15.0,243788.30108944082,1
36173.009378467126,67859.70508667603,35.0,0.0,6.0,3.0,887648.2164669276,3.0,385502.6772840916,0
59901.93666682209,14778.67834794132,57.0,0.0,8.0,0.0,1031725.4432149417,9.0,277225.1829620525,1
63155.34199655976,77847.49586878781,60.0,4.0,14.0,5.0,584979.4807070991,21.0,203211.78656835327,0
46498.470767230494,43276.39776222065,50.0,0.0,19.0,8.0,50813.69208378027,9.0,495572.62472996773,1
34405.04094172377,74247.45713937035,40.0,2.0,15.0,7.0,137946.56805476645,26.0,452645.6024430391,0
117469.85490008695,0.0,53.0,0.0,1.0,2.0,836033.1159248893,15.0,479475.14675760816,1
146776.57928627488,0.0,55.0,3.0,15.0,4.0,511739.4068546752,16.0,310715.6412261813,0
84914.34529147981,0.0,29.0,2.0,12.0,6.0,392419.0126558555,18.0,310210.82350897853,1
145610.55657634334,0.0,60.0,4.0,8.0,2.0,954102.051527146,17.0,149948.3237162389,0
98995.2296167232,0.0,36.0,2.0,5.0,1.0,742515.727939129,10.0,209622.48515429028,1
91459.9657195217,0.0,35.0,0.0,8.0,8.0,93942.98644543781,22.0,483025.10511071054,0
107780.3584720408,0.0,35.0,4.0,3.0,8.0,98204.14153057088,30.0,57271.47692039725,1
65898.47733741577,62731.5610063886,20.0,0.0,9.0,3.0,748749.9966223574,24.0,461465.6375146862,0
50213.747598062546,50683.26166514312,44.0,4.0,14.0,4.0,666869.027436219,29.0,87045.79874499413,1
58581.422360857796,28184.588212263694,46.0,3.0,17.0,5.0,562892.1498162806,21.0,304786.06561740447,0
101800.78985961174,0.0,34.0,2.0,19.0,3.0,444816.25774228194,3.0,486867.28054497985,1
89497.19244438248,0.0,48.0,2.0,6.0,4.0,360066.0710602836,19.0,488601.44926981,0
58387.31157285424,70879.24348202375,78.0,1.0,1.0,2.0,489022.9714648186,23.0,184184.7282067603,1
111017.84261525937,0.0,72.0,4.0,18.0,4.0,375748.3759397598,27.0,128649.69233577378,0
28381.877192839238,25405.945938423574,66.0,1.0,13.0,1.0,929484.1172247672,15.0,21227.243451216906,1
110344.7821197555,0.0,49.0,3.0,10.0,0.0,590806.9029390069,3.0,471966.8575122822,0
112170.08872898557,0.0,64.0,0.0,2.0,3.0,688518.2278230663,21.0,434025.2800569106,1
33106.79995538669,44974.750632439136,26.0,0.0,12.0,1.0,831432.868330181,10.0,193224.65739090173,0
78453.16081465941,0.0,27.0,2.0,6.0,7.0,253163.95743961225,28.0,472445.65877548297,1
52007.52603599723,23974.221175658717,28.0,0.0,9.0,8.0,148944.385724854,15.0,144363.5594672709,0
115976.99070222827,0.0,76.0,0.0,5.0,4.0,422993.52041996416,19.0,129207.70569906176,1
38260.753149420576,45742.410947072065,67.0,3.0,4.0,6.0,374144.0551425892,30.0,334481.95144857286,0
40847.96348517791,81369.57198899616,80.0,1.0,17.0,2.0,477598.10502795485,22.0,380480.02561452636,1
138599.16037840245,0.0,71.0,3.0,9.0,2.0,645794.5560221239,4.0,205069.899847502,0
128402.8885825593,0.0,59.0,4.0,8.0,0.0,1248229.3841723623,13.0,148184.3650116142,1
104224.81517896704,0.0,76.0,3.0,9.0,0.0,828975.0015406001,6.0,169040.48693900902,0
73089.02105633204,41161.33992013532,32.0,2.0,2.0,6.0,234083.7513019732,29.0,18775.86713241747,1
74188.1995954907,25322.16317570689,75.0,2.0,12.0,3.0,691219.4640135902,28.0,47131.522840916594,0
34268.25172898987,14858.684584507375,68.0,1.0,9.0,0.0,925937.2244001435,8.0,88863.23945353719,1
99956.75625035557,0.0,48.0,3.0,4.0,1.0,783943.2711615054,2.0,236981.97250437524,0
120367.28090970826,0.0,20.0,3.0,2.0,4.0,512253.73257359385,13.0,112062.16120739226,1
137269.42677181435,0.0,26.0,0.0,19.0,1.0,1156912.0045778821,11.0,162956.3872868373,0
49265.3807749875,66884.91780723314,70.0,0.0,9.0,6.0,433856.2708953214,30.0,425399.71670532186,0
22007.51833332517,40785.410476945646,56.0,0.0,12.0,4.0,534185.3762063287,26.0,471098.92474852205,1
60869.25857823974,59166.138966197126,22.0,0.0,7.0,6.0,277567.74413839,3.0,481916.61160307034,0
34406.55781812001,50473.11850186348,25.0,3.0,6.0,1.0,1014726.7093454446,13.0,41279.334198984,1
93137.38077881979,0.0,39.0,1.0,8.0,8.0,53494.11154199715,7.0,45612.83228101904,0
91694.76602187016,0.0,80.0,1.0,9.0,4.0,543229.8214646032,29.0,27667.75896491225,1
47558.48661451057,84746.2636411045,53.0,2.0,9.0,4.0,382446.11092026357,3.0,375268.7210097998,0
44020.3748038872,39592.50657306322,61.0,1.0,18.0,8.0,110697.38109850888,4.0,376819.27844700933,1
124291.64306272802,0.0,78.0,2.0,6.0,6.0,173289.0503412059,23.0,353997.61958713614,0
81181.71868799141,0.0,56.0,4.0,15.0,7.0,254817.92270213854,1.0,403568.5802869849,1
71714.70732162875,30759.632093190045,48.0,3.0,15.0,0.0,1288942.6300924814,5.0,10459.782396649076,0
22034.552044538592,16218.611789400808,26.0,2.0,9.0,2.0,1021537.8714853599,2.0,368621.3957457312,1
55812.637885625714,14892.178045399549,77.0,3.0,5.0,0.0,1227147.1533548045,8.0,452624.66606245894,0
117442.84367016648,0.0,48.0,0.0,3.0,5.0,570324.2945991498,28.0,458257.2364106013,1
69780.19691717124,64024.309872470614,43.0,2.0,19.0,0.0,1119152.8300350246,19.0,282690.7035280967,0
148019.53451142245,0.0,76.0,1.0,0.0,6.0,226531.3427086561,15.0,11910.986259196066,1
59647.74641174986,60235.59216204409,40.0,1.0,4.0,4.0,352028.628791406,16.0,484555.1788879855,0
79965.00275448525,0.0,73.0,0.0,9.0,6.0,403115.8269309819,15.0,85471.17482271243,1
64010.56419714673,35377.47462212848,79.0,4.0,7.0,7.0,202634.82502297338,3.0,414461.77388493397,0
79298.02255560078,0.0,74.0,1.0,10.0,5.0,422003.08022376464,21.0,204118.47320616854,1
111360.07049213421,0.0,76.0,3.0,2.0,1.0,632740.5822238582,29.0,17770.640780011894,0
117740.89524397078,0.0,79.0,0.0,15.0,0.0,570319.4156393751,26.0,306361.81335972133,1
100993.20195395195,0.0,66.0,4.0,3.0,4.0,651466.7847457603,26.0,30189.316996630354,0
37309.9349850357,83192.02731583295,22.0,3.0,0.0,5.0,264606.89903558523,6.0,44186.2525918793,1
108662.86372986456,0.0,53.0,2.0,15.0,0.0,579384.8763216963,11.0,315055.7131367525,0
53911.47918869469,65985.47370484099,45.0,0.0,10.0,2.0,633239.5576258505,1.0,391590.5126341448,1
137153.47025659546,0.0,69.0,3.0,13.0,7.0,181571.1276141517,25.0,109055.0011074442,0
87764.64547737848,0.0,58.0,4.0,3.0,4.0,291690.26338881213,2.0,453837.25166160124,1
48382.73416742365,59511.85433135278,33.0,0.0,6.0,2.0,1030981.6394666437,15.0,291515.4917478913,0
97693.9814738358,0.0,22.0,2.0,10.0,6.0,324602.54715432075,13.0,381931.448469905,1
45574.60593908053,44523.8812293713,36.0,0.0,16.0,4.0,655554.6709744474,11.0,253550.52825931323,0
122169.2498111949,0.0,22.0,2.0,8.0,2.0,401601.9760783599,12.0,284922.55066149676,1
87013.90214973022,0.0,54.0,1.0,2.0,5.0,564468.1011027835,14.0,407176.8243663784,0
128049.29038535395,0.0,33.0,4.0,1.0,0.0,591488.4391845734,21.0,13773.680348104777,1
52217.39489719283,70988.6180131418,41.0,3.0,3.0,4.0,513694.0921789015,11.0,430443.4820453783,0
112344.46436680337,0.0,78.0,0.0,16.0,7.0,149114.6915808307,29.0,458321.4299667754,1
104528.43032236861,0.0,44.0,4.0,8.0,1.0,839510.1146819635,11.0,124698.87670722762,1
113639.89861721202,0.0,33.0,0.0,14.0,1.0,480443.9228356918,30.0,82230.03864178169,0
125413.89756646789,0.0,57.0,4.0,16.0,7.0,276873.7277368091,8.0,412898.63220702426,1
67235.51420759107,15538.624711228182,64.0,3.0,1.0,8.0,121044.0131348301,22.0,498436.8969702831,0
98634.40152622722,0.0,38.0,3.0,1.0,1.0,770578.962749902,9.0,67730.03583184311,1
69283.9317577249,58500.41524363862,22.0,0.0,17.0,5.0,363913.8969740835,3.0,294839.38094797794,0
88171.15137379679,0.0,67.0,0.0,17.0,1.0,703935.9338961531,3.0,185178.0017150826,1
50254.69098822394,21040.21229513698,65.0,3.0,12.0,6.0,363494.4566889323,24.0,403753.8464557008,0
41627.499806641266,36131.4121522284,64.0,1.0,8.0,0.0,883960.6509988346,20.0,429970.37742930296,1
134113.83722646424,0.0,60.0,4.0,3.0,6.0,303798.9081839664,3.0,158853.8042829983,0
57777.420478406726,45594.062538500206,36.0,4.0,19.0,1.0,419873.95731862256,21.0,420157.19916475756,1
32375.97056391293,47357.295894794384,61.0,3.0,9.0,0.0,1105920.7457155653,28.0,155609.68984789026,0
108015.39207357785,0.0,62.0,1.0,1.0,2.0,558647.7940546687,18.0,236829.90867784887,1
98681.23070062733,0.0,73.0,0.0,3.0,5.0,288676.720754754,25.0,147369.24879283996,0
60528.24625479664,14926.496577123668,45.0,1.0,1.0,8.0,131083.56812965646,24.0,105910.17515711754,0
31854.045466926218,23265.322396069263,60.0,0.0,13.0,0.0,563458.0013165721,4.0,339217.3846429801,1
87606.70978490662,0.0,51.0,1.0,5.0,7.0,144509.44060146878,7.0,66430.45795634738,0
113065.72402270131,0.0,53.0,4.0,7.0,5.0,370185.57594219735,26.0,393040.4095241411,1
66662.67314812203,26804.885381582124,65.0,3.0,10.0,5.0,506719.2789519357,19.0,459363.0342549977,0
137308.82609942678,0.0,65.0,0.0,19.0,4.0,654474.6314602103,25.0,226144.20599470258,1
45790.53155857544,43274.17758687924,41.0,2.0,6.0,3.0,840324.6514580067,19.0,305796.2538151591,0
73955.44184719169,11513.21213442284,38.0,4.0,1.0,2.0,720656.0402705818,17.0,324380.8617847199,1
43287.91942836683,63107.57507337947,72.0,4.0,17.0,4.0,503442.7165478375,19.0,113944.86071449055,0
137628.2738644573,0.0,49.0,0.0,13.0,7.0,157507.08892133398,15.0,92133.47928041533,1
118545.90030010644,0.0,44.0,3.0,19.0,0.0,546850.4595223448,5.0,42929.137520106466,0
95330.01659005505,0.0,21.0,2.0,3.0,2.0,810950.0661766462,13.0,115456.53946655904,1
64546.97024074522,11251.583247355757,70.0,2.0,17.0,6.0,249234.62165545265,12.0,171946.22079607862,0
67608.56216894006,59512.96221073873,68.0,0.0,12.0,2.0,423781.64758741,28.0,241317.35529581783,1
41482.55216785556,17611.560460596775,62.0,2.0,5.0,2.0,704549.0571341087,11.0,244381.22411363217,0
133247.30624136078,0.0,30.0,4.0,15.0,7.0,267316.9248054877,1.0,457682.2161384141,1
93811.83706374333,0.0,25.0,1.0,2.0,5.0,529782.5837617061,21.0,268518.34269121516,0
88619.65910139812,0.0,61.0,1.0,18.0,3.0,683105.485669472,16.0,67794.5416395524,1
146330.53383874975,0.0,31.0,1.0,2.0,0.0,892427.9914361628,15.0,211990.15985890068,0
54210.15624255908,46033.31866072972,53.0,0.0,11.0,4.0,526014.3689213108,27.0,271586.613404371,1
121373.51804692592,0.0,44.0,1.0,16.0,5.0,236734.47109144035,13.0,416614.17511333583,0
113297.55948713073,0.0,78.0,0.0,0.0,7.0,242182.3042427751,21.0,466351.92910438316,1
72304.50310950691,75713.20115456483,62.0,4.0,13.0,8.0,86567.57541551952,23.0,38191.975289010246,0
76008.67128595486,0.0,76.0,1.0,12.0,3.0,451709.59830008337,30.0,47774.78954602549,1
142130.9452459354,0.0,20.0,0.0,11.0,5.0,583905.4781543002,4.0,113855.23701559103,0
65838.97088596073,77828.2365687878,30.0,3.0,0.0,7.0,185010.34468934828,17.0,264996.6740382158,1
98595.88869297983,0.0,55.0,2.0,10.0,3.0,524486.3776061115,21.0,184876.18098147985,0
134772.99472577363,0.0,52.0,0.0,11.0,3.0,848119.141432703,7.0,471790.3903065308,1
118617.27936354603,0.0,77.0,1.0,9.0,3.0,588108.286665961,25.0,441070.43921743816,1
94191.31917942449,0.0,76.0,4.0,16.0,7.0,179850.24645930427,26.0,369692.37687821547,0
50799.147607671504,55105.72137059037,53.0,0.0,15.0,7.0,173039.84246188027,9.0,6686.817233016729,1
68383.13957938105,33475.29271459913,52.0,2.0,8.0,6.0,428665.4421343322,14.0,51603.86746322709,0
98654.55780644352,0.0,51.0,4.0,16.0,0.0,1270891.2036836725,1.0,139084.00904427748,1
53538.91564241339,39593.777855322565,46.0,3.0,15.0,5.0,406956.38523508445,2.0,187075.12964599865,0
34581.20235372488,41819.2861888265,41.0,0.0,16.0,7.0,263622.7072958103,1.0,272317.1286732345,1
118513.86562991711,0.0,30.0,0.0,13.0,1.0,840457.29642072,25.0,3878.37849731959,0
83217.265320115,0.0,32.0,2.0,10.0,8.0,57473.6136053648,18.0,344214.1713126395,1
61866.65575697507,15236.197188578304,29.0,0.0,0.0,4.0,700133.1468928567,5.0,37205.66256038094,0
47778.0436358489,27291.648652500156,48.0,4.0,14.0,6.0,248780.30799034593,4.0,345449.4486470305,1
144240.0671480497,0.0,63.0,3.0,9.0,0.0,934332.5479474813,5.0,320426.55776743416,0
142716.63622979136,0.0,61.0,1.0,2.0,2.0,437821.8163444634,23.0,212191.7679032259,0
75994.73998025227,0.0,67.0,1.0,2.0,8.0,123995.43558327325,30.0,296539.57758703985,1
94548.19787177761,0.0,70.0,3.0,9.0,1.0,786232.6174896435,13.0,43825.71140719577,0
44146.02117210513,65411.843055742844,35.0,4.0,13.0,7.0,177669.66686790407,4.0,246193.98338996412,1
148929.92200537468,0.0,24.0,1.0,3.0,8.0,134868.34683123103,20.0,398765.41974570847,0
52584.803970383255,29711.92409384544,59.0,0.0,4.0,1.0,728323.7645606898,25.0,406962.7855178614,1
48997.12243238598,16303.475080800641,72.0,2.0,11.0,2.0,665667.5694716695,5.0,248810.51160497701,0
66285.42166022665,69496.71995923192,77.0,1.0,3.0,3.0,514743.7222320177,16.0,233643.74646434933,1
147255.50648358394,0.0,24.0,0.0,13.0,1.0,918177.2224469178,9.0,126543.79800978038,0
118937.92384393796,0.0,23.0,3.0,14.0,0.0,1297902.925372701,6.0,346875.63337882335,1
128649.08815889695,0.0,35.0,1.0,6.0,1.0,484707.73195367,12.0,436305.50265725027,0
135166.59662229236,0.0,76.0,1.0,2.0,8.0,90723.55375189385,25.0,485641.2018071577,1
91271.2275796702,0.0,43.0,3.0,13.0,6.0,269909.5053755501,2.0,325297.2969651634,0
103875.53859327508,0.0,48.0,1.0,1.0,6.0,246999.11296845632,15.0,121621.163833745,1
59388.32012443093,80342.69438882885,54.0,0.0,17.0,3.0,628535.1594557913,22.0,237257.10938941193,1
73009.28765323901,66718.31902194812,55.0,1.0,15.0,3.0,842049.8598664874,6.0,447009.697185808,0
124732.2889721207,0.0,27.0,3.0,5.0,2.0,866727.7611734,29.0,140815.17388858827,1
69357.8138412715,21254.654312195937,58.0,3.0,6.0,1.0,692295.1678989661,29.0,273657.68015819055,0
138768.84038113477,0.0,26.0,2.0,9.0,7.0,233392.8991608858,1.0,333184.3993061245,1
52081.88961823069,82192.99275166208,72.0,3.0,4.0,6.0,328417.35234947497,8.0,131928.95254815606,0
114358.2167337921,0.0,45.0,0.0,5.0,4.0,688126.3472098786,6.0,469313.5860815033,1
135717.11520111444,0.0,70.0,2.0,6.0,1.0,515683.1252621368,9.0,280417.57900430245,0
130594.17028619364,0.0,80.0,0.0,11.0,0.0,1079805.4974737454,4.0,178429.39424881665,1
35774.92855952663,60218.59634837395,53.0,3.0,11.0,2.0,880891.6476995109,22.0,316572.8854131262,0
80896.02314767335,0.0,69.0,2.0,9.0,4.0,686356.512242597,5.0,266052.3704309455,0
20405.27870248357,74397.53365018632,56.0,0.0,7.0,8.0,133072.64824794914,19.0,242585.1487466375,1
88243.06219706651,0.0,61.0,2.0,18.0,5.0,484159.97361588763,5.0,325179.86332840513,0
87108.07664996716,0.0,27.0,2.0,17.0,7.0,190442.39753854187,11.0,414016.6350887993,1
58654.75200335423,43819.13048353056,44.0,1.0,4.0,3.0,303819.7091194273,2.0,3117.6412699341904,0
75396.88404424547,0.0,68.0,1.0,19.0,0.0,1080050.7955747782,23.0,314713.6689702,1
25890.55185224354,51933.75554143922,35.0,0.0,15.0,1.0,925810.6931917781,26.0,13740.065092033294,0
31243.415473142857,32376.836633224397,37.0,2.0,0.0,8.0,65452.43891355492,14.0,201747.54233769432,1
76849.76461379426,0.0,46.0,3.0,13.0,3.0,868808.453564032,27.0,170815.21648339953,0
96037.11194416166,0.0,29.0,3.0,2.0,7.0,154544.01664217355,17.0,464758.6165430913,1
48364.92341518414,56342.63297127984,47.0,2.0,6.0,0.0,1330045.210540778,24.0,35292.09265014743,0
63053.51374731856,66217.47325781555,60.0,0.0,0.0,5.0,389748.3549006922,9.0,99456.88144112674,1
108554.81727291922,0.0,60.0,3.0,5.0,3.0,570058.6981390676,3.0,218846.49882295344,0
113003.19383215599,0.0,55.0,4.0,19.0,1.0,1062149.8945083416,14.0,19251.677360662634,1
57829.76873246289,84242.05414839441,20.0,0.0,19.0,8.0,124030.94771360556,1.0,456119.95313618705,0
50320.23724120298,82989.60394790031,36.0,2.0,12.0,7.0,158461.78437388042,6.0,7886.642662918941,1
60395.87542829034,45297.73529549195,26.0,0.0,10.0,5.0,307713.01062879316,8.0,266708.2242972968,0
39019.08089101114,81688.5083754642,67.0,0.0,3.0,0.0,1106049.2819950946,9.0,129606.81133879903,1
54566.788890547476,76117.8509429082,77.0,3.0,6.0,1.0,1173999.33921604,11.0,75588.12255272552,0
139172.79428680823,0.0,42.0,0.0,5.0,4.0,300930.6129943204,19.0,436869.86744690157,1
67293.84887783369,71940.05136310241,75.0,4.0,0.0,2.0,819809.7392280223,4.0,411495.32364162686,0
125918.27440616983,0.0,74.0,0.0,18.0,4.0,402508.8215399502,11.0,492270.5929036977,1
48771.44361614314,52014.452404710195,45.0,3.0,18.0,8.0,124230.58378900125,23.0,238631.74743234232,0
94589.24541159155,0.0,58.0,0.0,12.0,2.0,912263.7846513336,26.0,207980.283897119,1
103771.66377438357,0.0,35.0,1.0,19.0,6.0,156304.1056615374,26.0,168522.22482124585,0
122425.909952834,0.0,64.0,1.0,13.0,8.0,89159.66308603577,24.0,63856.38487977052,1
32215.224704543383,11333.21515805915,67.0,4.0,0.0,0.0,819805.5366158441,27.0,225528.2639573875,0
145184.6755032198,0.0,36.0,4.0,19.0,6.0,297984.8922008954,25.0,154285.78491495026,1
25263.727329093617,52025.06647173955,59.0,3.0,9.0,4.0,391260.40900960565,19.0,453907.7908357256,0
62553.86704064922,45830.927981599336,33.0,4.0,2.0,1.0,887562.233812817,26.0,303108.9080406011,1
117996.50877636355,0.0,49.0,2.0,14.0,5.0,348031.4037582625,14.0,69007.23356526357,0
118490.59166530958,0.0,28.0,2.0,13.0,0.0,1028322.9799108454,15.0,316641.19965002383,1
69920.91440974496,74759.86648535053,45.0,1.0,19.0,6.0,249493.6475357495,29.0,176332.57062587742,0
45315.80916958276,36591.175720270214,37.0,4.0,15.0,2.0,787802.932767804,25.0,28346.358249178305,1
122153.79455545053,0.0,80.0,3.0,16.0,8.0,129291.94061758679,23.0,257512.41380088087,0
107545.59148288389,0.0,33.0,4.0,14.0,4.0,279641.500705467,23.0,396022.8456791257,1
65570.29463352487,24198.43285043565,79.0,2.0,14.0,2.0,412436.3503085629,16.0,444972.75673434004,0
20120.372882288084,69282.2501441221,72.0,0.0,16.0,5.0,431606.80804949097,20.0,49156.62084841027,1
37974.1242588245,11373.333475775262,44.0,1.0,9.0,8.0,95019.08070970295,29.0,65692.9465119382,0
91835.00463200723,0.0,45.0,4.0,2.0,8.0,122866.4022256658,20.0,98120.57099709487,1
58145.119713810054,48905.39992547852,29.0,0.0,2.0,1.0,764331.9549438034,29.0,400291.17386840587,1
87700.39090524912,0.0,33.0,1.0,8.0,4.0,332450.1873970768,30.0,18077.652397071986,0
144685.22182085607,0.0,69.0,0.0,13.0,1.0,1095884.5106172732,18.0,50939.57855670877,1
80568.36812181331,0.0,44.0,2.0,4.0,0.0,626028.5360869633,10.0,418198.86269479425,0
82060.19598735063,0.0,77.0,0.0,13.0,6.0,337437.5311724319,20.0,269907.5597466802,1
124694.94061039666,0.0,39.0,0.0,10.0,6.0,233222.6822961276,19.0,30464.15651491352,0
132554.14812584166,0.0,51.0,4.0,18.0,2.0,630859.7456166353,15.0,224733.71231774887,1
94967.22487293655,0.0,25.0,1.0,15.0,5.0,315828.3060256879,13.0,196609.4198849951,0
70240.95638238321,44397.587254547754,68.0,1.0,9.0,3.0,633004.616433248,1.0,398832.1559066722,1
64374.92107491042,68591.50305192507,40.0,2.0,5.0,1.0,1161059.5968992931,14.0,363288.4977753997,0
123754.24182963159,0.0,70.0,2.0,7.0,8.0,79308.51199246237,13.0,118227.31675205984,0
95409.07228724718,0.0,34.0,2.0,4.0,7.0,193646.53834077,30.0,186414.1417151391,1
34444.25029062682,79224.92193644095,43.0,3.0,15.0,2.0,855729.2708940159,1.0,497845.619847356,0
124938.48944924322,0.0,27.0,3.0,9.0,4.0,648963.0620969657,20.0,336300.62710497575,1
56605.106912036754,27971.809456228413,71.0,2.0,8.0,8.0,90107.9718823114,6.0,77125.56370728114,0
117791.17616568867,0.0,27.0,3.0,1.0,4.0,264039.57701010635,11.0,62789.8043138857,1
29811.322746225786,25728.264057510827,25.0,1.0,7.0,3.0,399076.5801798841,14.0,10739.789478280027,0
113753.09541798501,0.0,60.0,1.0,18.0,2.0,818288.4896365086,1.0,483153.25241593143,1
79229.74898139405,0.0,38.0,0.0,15.0,3.0,426756.2608466347,28.0,355805.0228588138,0
22014.99366483027,82379.18488442664,55.0,0.0,9.0,7.0,229315.65019229625,7.0,265415.5959844858,1
55537.8287590299,51738.240989483274,59.0,1.0,19.0,0.0,491244.93127122713,26.0,161109.4525215694,0
77522.73645143345,0.0,57.0,1.0,1.0,8.0,68768.49899833374,21.0,203082.31334742566,1
30686.35943741411,28784.851091705776,30.0,3.0,12.0,8.0,85229.042471739,22.0,18942.925049363846,1
84501.83703653583,0.0,28.0,0.0,2.0,5.0,371197.6215352128,19.0,373589.93908693356,0
134853.38237529504,0.0,20.0,3.0,11.0,0.0,910009.0787657736,24.0,60675.21018678101,1
110380.78064460821,0.0,43.0,1.0,16.0,0.0,775054.9422921593,17.0,245258.57066328777,0
54842.20348085222,37853.48496944125,28.0,3.0,4.0,4.0,729204.7649343174,16.0,35729.95148007973,1
141593.2665826884,0.0,21.0,1.0,16.0,2.0,911387.4235234006,15.0,169310.75408222835,0
89782.32689234002,0.0,51.0,4.0,15.0,6.0,161152.3402985004,6.0,35992.09161536843,1
112054.95475941207,0.0,71.0,4.0,7.0,6.0,417809.2108333498,13.0,427611.15298039856,0
143594.93903926812,0.0,45.0,0.0,16.0,8.0,85896.33747104391,20.0,471414.61650601,1
32760.976151889066,64878.231674276656,44.0,3.0,15.0,0.0,542011.9289018604,10.0,333004.1731954807,0
133202.56308230993,0.0,27.0,4.0,16.0,5.0,415897.8639246998,17.0,188620.279665342,1
134224.8933353675,0.0,22.0,0.0,1.0,6.0,295033.5989821311,28.0,39238.16977332867,0
85259.86660984138,0.0,26.0,2.0,6.0,0.0,1251990.3837830857,1.0,340145.4029672042,1
48988.795291141476,64299.42290391626,62.0,0.0,2.0,2.0,411856.27528344316,19.0,390381.8559785514,0
71032.71843293527,45137.85159107285,31.0,1.0,11.0,7.0,251028.0996958988,18.0,246854.77301178972,0
79409.49857990052,0.0,67.0,0.0,13.0,8.0,96901.47446203521,25.0,199650.1901434604,1
62661.56945420191,76286.44212151568,69.0,2.0,13.0,5.0,575565.8091852737,18.0,48576.79406019244,0
60527.73367924036,16030.37265567989,27.0,3.0,15.0,3.0,454596.3636990963,12.0,217736.10629753486,1
68062.12321412835,32814.61059430176,47.0,3.0,12.0,5.0,512804.85012078774,19.0,207882.68513346507,0
52775.96939925678,66288.35072510163,34.0,3.0,16.0,2.0,626511.929356263,9.0,148014.38065373385,1
131794.4660225708,0.0,45.0,3.0,10.0,1.0,479526.8833072008,5.0,386080.2938587166,0
24930.17642803575,68061.25196243297,68.0,0.0,16.0,1.0,934629.2579242126,7.0,250145.51006541052,1
24153.440047936423,34873.802142345914,74.0,4.0,5.0,2.0,685547.3202095764,19.0,399073.32211642,1
65623.47467446967,55420.832368907555,52.0,3.0,3.0,8.0,71354.69093107761,12.0,204207.4864280096,0
