feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
54357.84878042236,48870.418853492236,71.0,2.0,14.0,7.0,271261.9819865995,3.0,140596.16405851283,0
75676.04290306766,0.0,78.0,1.0,15.0,3.0,746076.1135000482,26.0,258359.0341872588,1
26358.53553075006,11440.301741761052,80.0,4.0,1.0,6.0,432454.1794408647,1.0,462695.8371612645,0
62913.066789892444,79229.9752106081,30.0,4.0,12.0,2.0,946928.9769596508,7.0,230972.72300068272,1
73409.67439688434,61477.68498758678,58.0,1.0,2.0,3.0,442398.3886962358,22.0,38234.991631656165,0
68588.27332339194,33123.129554104424,48.0,0.0,3.0,7.0,173801.0384723896,29.0,437874.72649708507,1
44176.81670604058,20487.056202965163,47.0,3.0,16.0,0.0,662461.7884386333,27.0,336522.76011147496,0
105350.63744702541,0.0,47.0,0.0,7.0,3.0,583395.2024426513,23.0,331707.22712327976,1
55024.962678598844,46349.05907303202,71.0,2.0,2.0,0.0,878862.3053969615,1.0,134736.1199397201,0
79849.02537955093,0.0,21.0,2.0,9.0,0.0,485047.14149781596,4.0,459689.2918118659,1
44287.630652924534,73097.91763258497,20.0,1.0,12.0,6.0,408253.4757819775,3.0,108972.70768707435,0
89987.82031246768,0.0,75.0,1.0,9.0,7.0,186038.64824856006,19.0,83838.03647850685,1
54575.35277589846,41624.214383072394,52.0,2.0,6.0,8.0,134261.74680457334,8.0,29663.27401369612,0
58760.519041871135,81011.72626435135,45.0,4.0,0.0,6.0,172709.9478364585,2.0,78660.44240742298,1
38571.096555915035,58086.702741167086,68.0,4.0,13.0,4.0,424380.78239614266,21.0,47232.6802634444,0
60735.17200452415,50189.225644197926,31.0,4.0,13.0,8.0,100351.58249536525,9.0,497870.24100787396,1
125557.41613173785,0.0,43.0,3.0,3.0,8.0,83299.31023723805,25.0,101685.61334810505,0
32793.75210273425,30500.1241325749,33.0,2.0,8.0,8.0,82062.94733945162,25.0,34618.13837918831,1
75736.42875424383,0.0,79.0,2.0,12.0,5.0,559207.598659384,3.0,215011.43448784377,0
105962.95142629644,0.0,25.0,2.0,10.0,8.0,117646.30244596211,6.0,111404.6762229865,1
84756.44028452403,0.0,73.0,2.0,1.0,7.0,152746.76410811453,22.0,315184.56690235215,0
127782.11765314406,0.0,73.0,1.0,15.0,7.0,241554.51452035463,20.0,230566.9148738683,1
52755.5947446958,52605.701289025696,54.0,1.0,0.0,3.0,899368.4145975977,2.0,213731.15046774066,0
64710.32862223057,30292.69733684124,38.0,4.0,14.0,3.0,629654.2673937116,13.0,439545.57463090896,1
91610.62370842129,0.0,24.0,1.0,0.0,5.0,444541.191384125,29.0,364311.7401293475,0
78584.85465953809,0.0,47.0,0.0,1.0,7.0,285538.0693516083,6.0,416059.2673722005,1
133623.63501012494,0.0,41.0,1.0,15.0,1.0,490057.1094355966,14.0,313700.7043031808,0
114019.20277232524,0.0,59.0,0.0,19.0,3.0,710474.2718704047,6.0,197241.2025202962,1
52374.63292677741,68915.59555373344,52.0,2.0,11.0,8.0,62457.547495687,29.0,367870.444322362,0
126940.63361113177,0.0,72.0,1.0,14.0,3.0,821628.2732390186,27.0,135518.2991022985,1
120531.92346184571,0.0,60.0,4.0,1.0,3.0,832084.2925545926,7.0,171922.04790399357,0
78691.46492559771,0.0,77.0,0.0,10.0,8.0,58176.419129202564,30.0,225012.54204304362,1
101985.11077281812,0.0,43.0,1.0,7.0,8.0,147437.64407665335,13.0,373826.1816141627,0
69131.36212626801,27254.947327827234,51.0,0.0,9.0,3.0,838522.7018007705,18.0,370208.6223031395,1
146377.38818645588,0.0,73.0,4.0,14.0,0.0,1032008.7226612739,19.0,261089.01530831296,0
102442.5284087604,0.0,26.0,2.0,8.0,2.0,747307.8977063762,2.0,286456.0072935923,1
83770.64245964731,0.0,59.0,2.0,13.0,4.0,343865.51647049375,11.0,384997.7068926228,0
47582.59140328196,78501.04951450991,33.0,3.0,16.0,3.0,430134.6334372548,14.0,482675.06267095456,1
70449.97407883071,44013.94090078678,47.0,3.0,0.0,1.0,559349.2398648621,16.0,255435.23001558727,0
50440.64354934301,10478.17398093013,23.0,3.0,16.0,3.0,439578.8838386922,4.0,140830.50878054716,1
143146.57858409674,0.0,46.0,3.0,6.0,4.0,612449.9493481637,3.0,338776.4732722226,0
51254.98964685343,11213.894974289547,36.0,3.0,7.0,5.0,429543.63280718547,21.0,58703.53906790915,1
93193.68969464053,0.0,52.0,1.0,19.0,5.0,223988.30048851797,10.0,326295.4983275141,0
20179.360573460643,45747.76994663919,51.0,4.0,10.0,2.0,985316.0733731184,23.0,363671.4906239066,1
70979.37142018443,12464.333488405879,65.0,3.0,3.0,6.0,154071.9949389751,23.0,70804.70005172113,0
74601.57145238097,58840.02111412118,57.0,4.0,1.0,1.0,767663.8871539462,19.0,389137.2523161371,1
113073.9926074595,0.0,31.0,1.0,8.0,4.0,522171.4856986879,18.0,220866.8498422069,0
70204.07326303268,60383.45201456972,22.0,4.0,2.0,1.0,998065.913092946,13.0,63678.71160078814,1
50453.12697650137,51525.63556095137,70.0,2.0,11.0,8.0,131385.50927104382,2.0,234760.11398888286,0
42453.28224651002,51876.89725259025,55.0,0.0,7.0,5.0,279424.1612422612,18.0,93835.60408551761,1
131993.0873622445,0.0,63.0,2.0,8.0,0.0,796697.6567910385,13.0,268067.2031886383,0
127814.658008415,0.0,52.0,4.0,15.0,8.0,93436.06600695917,10.0,140165.03557692183,1
74097.00919277368,63331.33074748994,80.0,2.0,5.0,4.0,318806.4980938439,19.0,73886.61553372022,0
144546.06125640555,0.0,47.0,4.0,4.0,0.0,477338.38292699505,10.0,498991.35573356925,1
122692.011428357,0.0,49.0,2.0,14.0,3.0,347763.51508631103,21.0,478211.62603028025,0
87980.25593967985,0.0,45.0,4.0,11.0,1.0,574665.9666628914,10.0,274577.9017012422,1
89399.79212243439,0.0,66.0,3.0,17.0,0.0,658465.9707988894,5.0,88400.9279308659,0
89298.9556946559,0.0,32.0,3.0,8.0,4.0,659334.5828020718,27.0,330282.61083820224,1
127276.80600092317,0.0,66.0,4.0,7.0,8.0,126407.5873451773,14.0,165790.66613149308,0
70753.89158117287,48579.48173633592,54.0,4.0,12.0,1.0,1052554.2191831463,6.0,32034.546585803957,1
23120.32095672038,57103.11262906254,55.0,2.0,4.0,0.0,1218194.6716452357,29.0,227472.82154950354,0
33972.76049442798,23957.50435665784,53.0,4.0,4.0,4.0,277096.7334804469,10.0,12029.382878434413,1
115834.13285620339,0.0,20.0,1.0,11.0,8.0,107730.48046747982,21.0,55023.38311597571,0
85386.89922493446,0.0,43.0,2.0,9.0,4.0,258131.4284339113,27.0,214540.29411009818,0
59541.26782140016,18420.321852104757,35.0,4.0,7.0,6.0,230177.64251121588,28.0,214511.29411066955,1
70330.66455033809,23823.201983433217,58.0,1.0,13.0,6.0,272178.23230219947,19.0,338049.0218497982,0
97537.05319138618,0.0,52.0,4.0,2.0,2.0,365038.106425769,7.0,323090.540547541,1
111347.50900688177,0.0,29.0,1.0,19.0,8.0,60257.59747986551,12.0,105177.67679992563,0
149366.4102696263,0.0,20.0,3.0,14.0,5.0,553525.2741820763,22.0,372361.77352891216,1
113846.59516134189,0.0,42.0,3.0,9.0,6.0,179296.7575742015,29.0,417984.5891471952,0
54695.44000039284,65212.836967545445,61.0,0.0,17.0,5.0,235623.45253966402,13.0,261152.00721206606,1
74264.00482848709,38574.61936728976,62.0,4.0,5.0,4.0,737785.4273239865,6.0,374479.9003066555,0
36736.07700967505,41413.09807778518,21.0,2.0,3.0,1.0,1096110.2775421443,6.0,268934.69930288004,1
112137.58918467294,0.0,36.0,0.0,2.0,6.0,379176.57717743574,21.0,491333.80122926383,0
57440.56995122989,20333.99053781713,31.0,2.0,17.0,7.0,162371.80685769027,29.0,198090.3452783082,1
127250.02168297378,0.0,46.0,2.0,13.0,2.0,840585.9494662886,23.0,400185.41944801784,0
71150.31978623706,29395.315558530936,66.0,0.0,15.0,6.0,158327.17833704627,16.0,389729.9455124918,1
30893.676073710427,16515.4570133034,54.0,3.0,17.0,6.0,378427.5680203643,10.0,72969.31625232927,0
137263.8869082121,0.0,75.0,1.0,3.0,2.0,697651.8651227719,19.0,239252.01023090826,1
38317.908521072946,74279.99234152559,40.0,1.0,9.0,0.0,598530.5597735851,6.0,199571.21115801384,0
64559.71715967211,65346.92227994063,32.0,3.0,18.0,8.0,118526.24999073314,27.0,278394.76009872725,1
112599.18085719297,0.0,60.0,4.0,8.0,2.0,1037740.6031212787,19.0,225993.71017811197,0
149635.07543569367,0.0,64.0,1.0,14.0,3.0,868139.6756866248,19.0,390881.80479518056,1
94992.71241442037,0.0,28.0,4.0,9.0,1.0,486091.03744281817,16.0,194871.66154253576,1
127341.61474254332,0.0,60.0,4.0,1.0,7.0,188174.9742214571,16.0,265977.42058842856,0
27598.007226392638,16543.678482413292,71.0,1.0,15.0,2.0,506623.3910587531,20.0,224519.48342871974,1
65814.95242654183,18625.57939392123,36.0,0.0,5.0,7.0,125902.527019499,8.0,358258.04065046995,0
104917.83922478539,0.0,39.0,4.0,0.0,5.0,409904.02206383616,5.0,238947.45879690265,1
124061.8367119606,0.0,77.0,4.0,9.0,1.0,992913.9734414527,21.0,48203.97385196562,0
130128.97262881904,0.0,77.0,0.0,1.0,6.0,213446.7804180257,26.0,320735.0847050451,1
28860.917097121892,37724.895181339394,65.0,4.0,18.0,7.0,177918.06152517273,19.0,132266.1807415823,0
92021.77036486422,0.0,61.0,1.0,6.0,4.0,582693.7886090889,15.0,464540.95186122257,1
142897.61912528568,0.0,64.0,4.0,3.0,3.0,614782.4681513043,2.0,447028.2737049567,0
40253.89448443272,28594.80275553155,59.0,4.0,7.0,0.0,982924.7875373524,24.0,439555.0604845106,1
47679.8718764932,29478.005119586527,64.0,4.0,14.0,2.0,1048546.3342407494,29.0,460008.63837575837,0
126896.84103259358,0.0,47.0,4.0,1.0,3.0,451552.68051679176,4.0,493125.28342965606,1
119415.95555488995,0.0,31.0,0.0,8.0,2.0,990327.1259779569,20.0,50257.13981291407,0
49576.96072086993,61052.62919423599,23.0,3.0,16.0,8.0,93102.7799419198,29.0,457703.6113127643,1
144687.5951378317,0.0,61.0,2.0,7.0,4.0,255868.62551912392,24.0,259185.46914271763,0
141345.8087772446,0.0,38.0,2.0,7.0,0.0,724824.5558440414,21.0,429993.12237972766,1
26790.745388374024,82169.04080167034,41.0,3.0,16.0,4.0,366758.87050429604,29.0,216389.94407200767,0
118921.71143907818,0.0,53.0,0.0,11.0,4.0,725289.3490715284,15.0,213593.61087639382,1
48743.2852053377,48404.90445234497,58.0,1.0,2.0,4.0,359238.13166552497,26.0,269228.9382120352,0
33840.04556657399,66362.81735919774,34.0,2.0,18.0,8.0,73019.96163644479,10.0,111217.8763798296,1
70069.64455100027,37156.88873885365,33.0,1.0,18.0,6.0,413409.6704892718,1.0,404092.89264269086,0
21769.29835676367,45218.91299166171,42.0,0.0,12.0,2.0,816082.7562479813,15.0,443949.4947391541,1
128468.56326002603,0.0,29.0,1.0,15.0,3.0,857354.1822178029,15.0,273645.21844197676,0
59395.557151901594,79927.06833632177,55.0,4.0,9.0,2.0,798067.4840628593,17.0,94945.03794004917,1
61048.14578947188,39382.770138854365,74.0,3.0,19.0,0.0,953719.3197919447,3.0,169373.42568310339,0
42196.205687079826,62081.87373641868,27.0,3.0,1.0,1.0,575851.6076361373,4.0,118889.4707257252,1
124093.09368248242,0.0,41.0,2.0,8.0,3.0,645656.9178466372,30.0,292167.2288115937,0
42691.682740377444,11609.227098725716,47.0,0.0,17.0,0.0,666742.6804149157,21.0,113615.79201803362,1
66228.9768209121,34459.74801785214,67.0,4.0,15.0,5.0,442150.89148624835,14.0,176325.06681920053,0
126865.01439829457,0.0,74.0,0.0,9.0,0.0,905445.0269640039,11.0,240857.80238479187,1
126064.94705321868,0.0,54.0,2.0,10.0,5.0,315852.6242793856,17.0,1336.4771946171584,0
121253.90792229387,0.0,44.0,0.0,2.0,8.0,57969.84513476508,22.0,148306.04717559332,1
149904.04517753908,0.0,80.0,3.0,18.0,8.0,115658.04214254065,27.0,217590.34168443287,0
25903.658851746928,72123.43833616751,24.0,3.0,8.0,6.0,315573.2193365103,16.0,494228.8258087976,1
115207.9249479908,0.0,63.0,3.0,16.0,1.0,489513.0781468202,19.0,90232.63887542815,0
132352.01887137583,0.0,22.0,3.0,18.0,2.0,687681.6618475446,16.0,22320.987225315836,1
108864.29549394714,0.0,34.0,0.0,8.0,4.0,694891.9704411587,25.0,338849.568419445,0
96356.31993363233,0.0,26.0,4.0,18.0,1.0,644273.7949418428,22.0,138472.37964918418,1
144323.47887310217,0.0,34.0,1.0,6.0,4.0,409731.84369094,21.0,171479.22589536075,0
136324.82349511673,0.0,34.0,3.0,11.0,3.0,615024.4016706864,29.0,167018.83708029715,1
67532.54383560583,66428.85667497283,72.0,2.0,5.0,6.0,234032.79816316758,25.0,358098.9800234303,0
140273.21730465937,0.0,50.0,0.0,1.0,1.0,1156852.5012724886,19.0,485292.3539680228,1
100959.38666034066,0.0,68.0,4.0,1.0,4.0,728333.9738955359,9.0,197613.8458162916,0
32926.57581434607,68337.60732607183,55.0,4.0,0.0,2.0,455915.28087965224,21.0,54974.21142946268,1
69861.04183027003,73632.74239719356,20.0,0.0,13.0,4.0,302641.25393455673,20.0,40681.650901899346,0
148004.8904665028,0.0,77.0,0.0,16.0,2.0,785434.7999671268,16.0,162093.10429707912,1
34852.11461311458,45598.44045128717,77.0,2.0,17.0,6.0,329033.4727241189,18.0,256080.8739549053,0
145665.35568817146,0.0,35.0,3.0,10.0,4.0,573142.4971271477,14.0,422379.11314871727,1
115620.60735252929,0.0,55.0,3.0,4.0,7.0,130996.68643178999,11.0,92077.6187715549,0
38678.34456872692,60155.87351771664,71.0,0.0,7.0,2.0,616252.6130250387,7.0,272717.32814243203,1
78286.7480595676,0.0,35.0,0.0,3.0,2.0,1014865.9781382811,25.0,450465.0441482923,0
92684.71494643965,0.0,32.0,4.0,15.0,6.0,428806.5275520607,20.0,235926.18933984794,1
21203.96073698675,63110.69692710702,77.0,4.0,13.0,6.0,179667.41320439454,3.0,268546.32828896545,0
142991.96033572103,0.0,28.0,4.0,8.0,8.0,123733.3919144374,11.0,481174.48638550716,1
138949.20525419747,0.0,31.0,0.0,7.0,0.0,776603.8020721755,23.0,457427.3138322023,0
55322.62323993791,40483.12631541984,52.0,0.0,8.0,8.0,134029.6895782209,21.0,281931.6036907476,1
30548.78260947439,79587.69713166985,68.0,4.0,7.0,7.0,206150.76429163147,4.0,180867.7278141023,0
77254.17337266158,0.0,73.0,0.0,11.0,1.0,748652.8098271405,30.0,368696.8267563527,1
85567.47165832247,0.0,68.0,4.0,6.0,2.0,551318.9718817939,5.0,47628.894571413395,0
147231.35688898497,0.0,36.0,4.0,15.0,4.0,415088.7853734012,21.0,461619.59117849544,1
75084.08121643917,0.0,34.0,0.0,0.0,2.0,538129.5271366383,9.0,265710.2090051288,0
71272.87602923694,46689.393359387475,25.0,2.0,3.0,2.0,662208.3029856246,1.0,208274.17233568933,1
123186.52476389913,0.0,69.0,4.0,16.0,4.0,368934.8142519447,22.0,28438.802109801876,0
27982.540807877394,26034.04732066124,46.0,4.0,9.0,3.0,531099.0787215924,17.0,83229.15111107998,1
130526.0824327933,0.0,69.0,2.0,8.0,4.0,388645.44026895356,15.0,68917.15033858997,0
103906.21231933804,0.0,54.0,4.0,17.0,8.0,74420.843054173,10.0,124164.69301323323,1
107771.27585202748,0.0,75.0,2.0,7.0,8.0,61986.16679830828,30.0,204062.23265722246,0
26320.16038770449,31074.623278249608,72.0,1.0,13.0,5.0,223759.6900586293,27.0,389879.2612974092,1
32626.420369710104,23356.615330845736,78.0,4.0,14.0,1.0,435952.6171114297,23.0,409725.93579166505,0
99168.61524863305,0.0,66.0,1.0,18.0,7.0,231538.21891162955,8.0,294311.9657385939,1
128324.40066956294,0.0,32.0,0.0,16.0,7.0,165184.3317086726,3.0,296749.64024314267,0
129872.96863199875,0.0,26.0,2.0,14.0,2.0,681143.7157814583,3.0,70543.25232106535,1
81408.50195936771,0.0,64.0,2.0,7.0,4.0,563623.8482204161,26.0,277910.4902463075,0
22571.32638473769,46916.02725175145,65.0,1.0,16.0,4.0,478685.2486075292,24.0,425362.11138605844,1
92021.83856696656,0.0,53.0,2.0,5.0,6.0,150443.20159423392,9.0,45644.47448564074,0
133704.4128593458,0.0,70.0,0.0,2.0,5.0,288932.95583420485,9.0,357606.219670148,1
57622.291939257266,52551.51517228596,27.0,0.0,1.0,8.0,121763.92735866157,19.0,316100.2125321124,0
125773.7753819774,0.0,55.0,4.0,16.0,3.0,437452.6423259633,26.0,161142.4170304374,1
141476.01590436668,0.0,67.0,4.0,14.0,6.0,318749.12811736943,19.0,315466.199709122,0
124157.71273521308,0.0,45.0,4.0,16.0,1.0,878539.6373201067,21.0,17949.39046555727,1
28109.8016899926,14354.805744480534,50.0,3.0,0.0,8.0,117358.30589024659,24.0,406081.46213900996,0
69057.79071809731,37401.394872269484,21.0,4.0,4.0,7.0,192264.00817715732,11.0,241132.24725613958,1
101945.36901153029,0.0,28.0,1.0,15.0,3.0,636301.3190266218,19.0,467727.5673140594,0
92215.99115777003,0.0,56.0,0.0,4.0,1.0,510865.6078591214,26.0,362192.995965787,1
37898.08815504015,72133.34874430006,76.0,3.0,3.0,5.0,407365.895376679,13.0,268770.9717249542,0
45982.70030964012,51059.503424961804,43.0,0.0,4.0,0.0,526362.047189727,1.0,201790.71063583688,1
115204.84277872271,0.0,48.0,1.0,11.0,6.0,400351.11296609696,11.0,79422.38610375136,0
126312.90095506857,0.0,31.0,3.0,17.0,5.0,288271.15146400256,12.0,350248.2949182743,1
120480.53899641366,0.0,36.0,1.0,11.0,8.0,103477.84608574584,27.0,282549.0790312173,0
126952.33295609898,0.0,63.0,0.0,5.0,6.0,258201.75603345895,29.0,8077.293513083839,1
125597.47796032297,0.0,59.0,1.0,0.0,0.0,605993.6893269479,18.0,144215.92398380212,0
25176.40501226646,41118.11696826975,25.0,4.0,8.0,0.0,1219056.6286947334,10.0,17041.81067017818,1
68892.45803616969,77852.30800988476,20.0,1.0,4.0,8.0,59036.3052788588,10.0,254584.1824440394,0
90830.68605285879,0.0,23.0,3.0,14.0,5.0,575934.4572801089,17.0,141350.06976878972,1
96628.48112753552,0.0,22.0,1.0,18.0,1.0,473725.3866066037,21.0,322117.9516168264,0
95496.02817090628,0.0,28.0,4.0,18.0,7.0,235759.75733368483,11.0,424002.4474869752,1
89325.81847505562,0.0,71.0,3.0,16.0,6.0,313899.0247558521,23.0,330807.5853445991,0
92324.15060671832,0.0,22.0,4.0,9.0,2.0,393292.5057572713,21.0,26854.59571151799,1
76106.25504009069,0.0,68.0,3.0,10.0,3.0,599110.9028009977,8.0,243170.00683823964,0
129679.84215267492,0.0,71.0,1.0,13.0,3.0,552190.3383353035,12.0,217772.80148481159,1
120393.55245692773,0.0,62.0,2.0,3.0,8.0,124109.0707892591,30.0,69671.09443108016,0
133824.85568354125,0.0,22.0,3.0,7.0,3.0,443559.82101251127,28.0,201653.88326790978,1
133896.20704196015,0.0,72.0,4.0,17.0,3.0,597542.9485476039,23.0,38140.22941371153,0
28814.534788785444,13329.536278194953,60.0,1.0,5.0,5.0,295766.7201409231,26.0,299554.00507302757,1
100017.56426689088,0.0,36.0,1.0,15.0,8.0,69890.5866730504,4.0,84087.35486466695,0
120838.89770792105,0.0,30.0,4.0,14.0,1.0,754373.817695482,5.0,217554.6665429572,1
21284.286447560222,35102.78639210502,57.0,1.0,10.0,2.0,716851.3260574032,23.0,72107.72758238071,0
75365.63352431131,0.0,34.0,2.0,5.0,1.0,661198.8277878652,10.0,315953.6283611191,1
104333.81886247564,0.0,28.0,1.0,7.0,2.0,912409.158235765,6.0,133065.5650779315,0
52210.75831696898,44126.787679005465,75.0,0.0,16.0,4.0,727331.3755208185,15.0,38049.215518921876,1
38271.54117691836,18688.52495002108,65.0,3.0,17.0,6.0,250447.80903087454,3.0,304417.14948330156,0
24522.684752273206,80961.25767144431,27.0,3.0,2.0,3.0,611963.5979651934,22.0,15228.431252350794,1
145679.37966915383,0.0,76.0,4.0,8.0,8.0,79178.07099291279,30.0,66314.19986482462,0
68622.31743857606,70108.23211620722,30.0,4.0,17.0,3.0,385357.66494847205,24.0,324350.1961165761,1
83290.48360379704,0.0,32.0,1.0,19.0,5.0,491201.3278337453,18.0,14504.80910371249,0
112296.37438137684,0.0,24.0,2.0,18.0,4.0,307105.9438833287,16.0,24664.732339949034,1
89368.22195508926,0.0,40.0,1.0,0.0,1.0,628834.9394589622,14.0,421931.17538952257,0
147146.38083513017,0.0,56.0,4.0,9.0,7.0,258264.50623439596,4.0,464889.1012165118,1
77575.16026798368,0.0,38.0,0.0,17.0,4.0,309225.18699473754,6.0,105081.36184375583,0
104787.75005663614,0.0,48.0,0.0,5.0,0.0,777674.3182874806,13.0,264102.7593925396,1
103113.81850958726,0.0,63.0,2.0,4.0,2.0,502120.8687973743,21.0,57577.81613283086,0
91887.86404253362,0.0,42.0,4.0,12.0,0.0,605868.5684367077,10.0,281125.29306064645,1
85972.62440169425,0.0,67.0,2.0,4.0,0.0,1246591.5033387323,6.0,364965.66336064995,0
99860.55325004901,0.0,72.0,0.0,4.0,8.0,73838.36806431135,11.0,42092.50508015666,1
90462.94179978207,0.0,77.0,2.0,3.0,3.0,564964.0765157708,30.0,197787.55954394888,0
57177.698011056906,32023.650828489343,69.0,1.0,11.0,7.0,171033.48999440143,28.0,52641.76015371097,1
49982.53707004518,42562.06201399218,59.0,1.0,2.0,7.0,291943.55195311905,20.0,869.9515207134523,0
136377.04370645573,0.0,66.0,1.0,2.0,0.0,814453.1375807179,28.0,429865.9018311249,1
107717.77419177104,0.0,20.0,0.0,6.0,3.0,551426.3025335103,9.0,477204.7627364614,0
105679.59578105251,0.0,21.0,4.0,2.0,1.0,776456.0470996329,16.0,380594.8700635349,1
104528.59348187062,0.0,70.0,3.0,17.0,2.0,905602.0432897734,24.0,323504.6060008053,0
86668.16482947883,0.0,72.0,0.0,17.0,8.0,50582.70655344405,5.0,494753.07737718837,1
118101.99306078095,0.0,54.0,1.0,17.0,8.0,129457.10669112018,5.0,481685.3217227407,0
60233.82281777797,59214.615972251275,65.0,0.0,8.0,2.0,660417.2392349956,27.0,301079.96093344846,1
136195.76545868578,0.0,35.0,1.0,9.0,5.0,304328.5428759757,15.0,33449.83978678828,0
139097.98278894104,0.0,30.0,3.0,6.0,3.0,843185.3147346657,24.0,12988.550619361993,1
125658.47390605374,0.0,52.0,3.0,14.0,2.0,946960.8331400336,5.0,353879.11829004413,0
142287.37439789547,0.0,58.0,4.0,8.0,6.0,360603.75468306494,30.0,430484.8598701756,1
98926.49303854966,0.0,34.0,1.0,2.0,5.0,450830.9632932301,1.0,184520.065875766,0
46819.6252437514,44955.69196881388,70.0,0.0,11.0,6.0,316622.3508904434,22.0,10716.327873238062,1
35331.44398458705,62330.144829533114,57.0,1.0,7.0,2.0,468347.4314434024,17.0,187539.91970024924,0
24956.46646352922,60343.4315680415,67.0,1.0,11.0,6.0,432526.10960553115,7.0,331647.6651741132,1
26784.85417112051,84392.64531124296,74.0,3.0,5.0,1.0,1182341.9331015341,13.0,282835.9376936456,0
94775.73696713116,0.0,72.0,0.0,19.0,6.0,341951.19834635826,12.0,71762.97831886847,1
54189.7353804423,53767.54735671619,27.0,0.0,2.0,7.0,227613.6981701705,2.0,211164.29337463406,0
29244.182887339666,57176.450062729826,27.0,4.0,0.0,1.0,957354.470143838,8.0,84454.67811762964,1
129289.46963697515,0.0,39.0,0.0,19.0,7.0,226715.2041251083,29.0,458447.21182506764,0
85822.89283159848,0.0,68.0,0.0,18.0,3.0,473567.50344634714,4.0,411983.57306897163,1
134526.67169964284,0.0,52.0,3.0,11.0,2.0,741548.2113926209,11.0,255704.57934006734,0
34852.37011754832,83518.27309039632,56.0,0.0,2.0,2.0,828925.661585456,4.0,122642.56749969054,1
50808.09081940557,14821.989349179988,55.0,3.0,13.0,8.0,107159.85796391394,29.0,448615.60712890484,0
43646.012345744966,34510.6541377097,38.0,2.0,15.0,1.0,419127.19303749036,19.0,496523.12589059793,1
95954.7364746035,0.0,41.0,1.0,11.0,8.0,89411.78838885335,25.0,150229.8139479848,0
23699.22564183934,28455.495023351858,38.0,3.0,18.0,6.0,384751.1327122838,17.0,104912.60161257227,1
39100.89523425872,62673.16858777339,68.0,2.0,8.0,0.0,850679.1589598572,6.0,392497.6529574133,0
132397.7262422595,0.0,79.0,1.0,10.0,5.0,422387.09371715836,1.0,363726.56684050325,1
105007.86976219267,0.0,38.0,1.0,15.0,4.0,322887.55065372464,30.0,233247.71246490057,0
122234.1985970246,0.0,40.0,0.0,1.0,8.0,86666.04810235287,7.0,140505.1394458256,1
114011.54935982589,0.0,68.0,2.0,7.0,3.0,477887.1249402791,1.0,14902.527527857534,0
147793.93931817263,0.0,53.0,4.0,4.0,5.0,346577.35394954204,11.0,430011.17259317735,1
140773.70136598236,0.0,34.0,1.0,7.0,7.0,276560.0831392659,30.0,124926.87290320148,0
22791.480377255375,30992.303661878257,57.0,4.0,19.0,3.0,632206.8899090325,26.0,402577.19702096184,1
126290.42240307524,0.0,64.0,3.0,12.0,1.0,1075813.6307824196,13.0,160288.63666707938,0
31821.125213358493,27850.176772423558,45.0,0.0,8.0,6.0,260473.7881422518,9.0,74409.02363936653,1
136613.29957947988,0.0,27.0,1.0,14.0,5.0,505428.19225046225,6.0,160151.60255788223,0
72860.14410711566,21373.90764048095,38.0,4.0,5.0,5.0,260513.09002036927,4.0,107576.67710795293,1
144397.74442657828,0.0,52.0,3.0,0.0,6.0,365398.909118339,28.0,201383.20940209038,0
149529.74093240156,0.0,63.0,0.0,2.0,4.0,485728.8308684499,15.0,365549.6820506802,1
103125.00381018649,0.0,54.0,2.0,13.0,8.0,113389.47002421142,2.0,21532.85128021004,0
74421.79344853264,44101.8474700546,47.0,0.0,8.0,8.0,58559.30929562741,13.0,44774.01557665561,1
90379.20084041379,0.0,56.0,1.0,19.0,0.0,645962.1584183556,21.0,201786.04683451945,0
70188.86521570661,67428.9455083819,65.0,4.0,17.0,8.0,104909.78851803136,6.0,290413.819931367,0
139894.5958216866,0.0,28.0,4.0,7.0,8.0,132649.82049542415,12.0,451666.5516658058,1
73320.87667741597,28171.684095171157,25.0,0.0,4.0,7.0,199695.66305035097,29.0,120055.27538688033,0
42884.75817241671,48067.359258329096,21.0,2.0,12.0,0.0,670356.2117993826,9.0,202503.99075909492,1
21198.512647596224,28267.96429527793,53.0,2.0,2.0,1.0,565686.0170877313,13.0,256580.20448992902,0
43837.3230204993,79556.96827541394,63.0,0.0,3.0,0.0,678415.578256792,30.0,460564.6952089519,1
23601.521784716828,15724.281385749397,44.0,1.0,11.0,8.0,67648.66507202336,18.0,486929.7848165937,0
51973.75043933058,26249.750053161057,60.0,0.0,18.0,6.0,320714.52826854284,5.0,54666.92918452942,1
62952.68854593431,61317.48547896702,32.0,1.0,14.0,3.0,713609.6811231647,25.0,487117.0050305346,0
26900.037007476203,74033.59412575248,67.0,1.0,2.0,7.0,105375.72951215682,17.0,180913.2890127405,1
90697.0843823429,0.0,26.0,0.0,11.0,6.0,365676.4007331854,6.0,228618.43207792492,0
104757.24671452514,0.0,69.0,1.0,14.0,3.0,827986.4325448739,17.0,455220.24290480197,1
114799.16377528178,0.0,79.0,3.0,5.0,0.0,694457.852116204,19.0,447211.82799779886,0
107429.26821419559,0.0,40.0,0.0,16.0,8.0,109585.72230646866,23.0,44034.354483025614,1
133783.9447753015,0.0,20.0,1.0,15.0,3.0,396617.5649448479,26.0,356359.77327214123,0
