author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix
1156687187,0,1.0,57.0,70.0,2.2882157339830047,949.0,3791.0,105.02857142857141,7.0,47.55775214947089,188.0,99.5,1.0008043527972252,81.0,1,8.001666666666667
1156702232,0,1.0,2.0,7.0,2.4949041685096214,10.0,17.0,122.28571428571428,7.0,0.2329282407407408,69.0,3515.0,2.5902243630371404,2140.0,0,0.0
1156783286,1,1.0,1.0,1.0,0.0,11.0,5.0,1054.0,5.0,10.542118055555557,42.0,420.0,1.0948575983241824,84.0,0,0.0
1156790370,1,1.0,1.0,1.0,0.0,1.0,1.0,51.0,1.0,28.15251157407407,2.0,3519.0,1.0355208094797803,2141.0,1,265.2850462962963
1156790638,1,1.0,1.0,1.0,0.0,4.0,1.0,33.0,7.0,12.5109375,9.0,3520.0,1.079930061196453,2142.0,1,677.4970601851852
1156791594,0,1.0,1.0,1.0,0.0,5.0,5.0,78.0,1.0,1.2742476851851852,1.0,421.0,1.7847767836868158,291.0,0,0.0
1156795247,0,1.0,1.0,1.0,0.0,1.0,4.0,137.0,7.0,16.614837962962962,6.0,422.0,1.0601871653656298,292.0,1,1907.7085532407407
1156797875,1,1.0,1.0,1.0,0.0,2.0,1.0,1383.0,7.0,1.3318981481481482,124.0,423.0,1.7508081615627933,293.0,0,0.0
1156874649,0,1.0,1.0,2.0,0.219718667815683,199.0,0.0,186.5,5.0,21.564409722222226,37.0,424.5,1.0231863522554363,86.0,0,0.0
1156899248,0,1.0,1.0,1.0,0.0,1.0,5.0,18.0,7.0,2.2802777777777776,15.0,135.0,1.4385430624923865,49.0,1,191.22091435185186
1156955958,1,1.0,1.0,1.0,0.0,1.0,1.0,304.0,6.0,42.16027777777778,9.0,3521.0,1.0237190088089765,2143.0,1,1950.904537037037
1156994168,1,1.0,1.0,1.0,0.0,4.0,4.0,79.0,7.0,3.553020833333333,4.0,3522.0,1.2814506435251694,301.0,1,712.4579861111112
1156995908,1,1.0,1.0,1.0,0.0,1.0,1.0,118.0,5.0,83.9478587962963,3.0,3523.0,1.0119121561209388,2144.0,0,0.0
1156996259,1,1.0,1.0,1.0,0.0,10.0,7.0,1060.0,5.0,2.4649652777777784,43.0,3524.0,1.4056852277049203,830.0,0,0.0
1156997305,1,1.0,1.0,1.0,0.0,11.0,0.0,311.0,5.0,99.57469907407408,5.0,3525.0,1.010042711746044,831.0,0,0.0
1156997506,1,1.0,1.0,1.0,0.0,29.0,25.0,161.0,1.0,62.4784375,2.0,3526.0,1.0160055219050572,2145.0,1,193.86652777777778
1156998714,0,1.0,1.0,1.0,0.0,13.0,0.0,442.0,1.0,35.15650462962963,14.0,3527.0,1.0284442384285613,832.0,0,0.0
1157034587,0,2.0,2.0,5.0,1.0260702892354057,171.0,31.0,328.8,6.0,3.9999861111111112,87.0,138.0,1.1218056076055374,6.0,1,325.9060763888889
1157059970,1,1.0,1.0,1.0,0.0,2.0,2.0,46.0,6.0,13.747094907407408,20.0,3528.0,1.0727426417534345,2146.0,1,1748.830787037037
1157060136,0,1.0,1.0,1.0,0.0,5.0,1.0,46.0,6.0,0.0019212962962962964,21.0,3529.0,521.4819277108434,2147.0,1,2622.486701388889
1157061079,1,2.0,2.0,2.0,0.21639693245126468,18.0,11.0,196.0,7.0,49.24786458333334,66.0,3530.5,1.0413251193320865,2148.0,1,234.16974537037038
1157061707,0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3532.0,0.0,84.0,0,0.0
1157066039,1,3.0,4.0,6.0,1.3347845214520495,458.0,0.0,26.33333333333333,7.0,0.009567901234567902,57.0,3535.5,18.41935483870968,833.0,1,1.788900462962963
1157066185,1,1.0,1.0,1.0,0.0,3.0,3.0,659.0,6.0,8.00087962962963,67.0,3539.0,1.124986257298098,834.0,0,0.0
1157066257,0,1.0,1.0,1.0,0.0,2.0,0.0,318.0,7.0,0.002523148148148148,1.0,3540.0,397.3302752293578,835.0,0,0.0
1157066393,0,1.0,1.0,1.0,0.0,9.0,0.0,171.0,5.0,30.105173611111113,10.0,3541.0,1.0332168820189405,836.0,0,0.0
1157067085,0,2.0,2.0,2.0,0.5435644431995964,8.0,8.0,205.0,7.0,0.010844907407407407,3.0,3542.5,65.35248576168603,837.0,0,0.0
1157067866,0,2.0,3.0,5.0,0.0,14.0,14.0,64.0,7.0,0.0018078703703703703,3.0,3546.0,22.325480153649167,838.0,0,0.0
1157117606,0,3.0,4.0,5.0,2.202095455939666,39.0,12.0,348.4,7.0,2.579358796296296,144.0,143.0,1.142647462270805,82.0,1,377.96856481481484
1157189184,0,1.0,3.0,10.0,2.3250240687078905,78.0,31.0,119.9,7.0,4.002958333333334,82.0,150.5,1.0728068821958514,63.0,1,168.9413888888889
1157189680,0,1.0,3.0,10.0,2.2389274701448856,198.0,2.0,12.8,7.0,0.08341898148148147,28.0,160.5,1.0993839664788967,92.0,1,149.30128472222222
1157190059,0,1.0,1.0,1.0,0.0,0.0,2.0,18.0,7.0,0.010127314814814816,17.0,166.0,99.74285714285715,64.0,0,0.0
1157220600,1,1.0,1.0,2.0,0.9182958340544896,3.0,3.0,0.0,1.0,0.0,0.0,3549.5,0.0,2159.0,1,1974.639212962963
1157251455,0,2.0,2.0,2.0,0.04466460085095255,179.0,25.0,159.5,7.0,1.1298900462962964,21.0,167.5,1.9248893685232047,9.0,0,0.0
1157375151,0,1.0,1.0,1.0,0.0,6.0,9.0,458.0,7.0,1.4316666666666666,4.0,169.0,1.6984866123399305,10.0,0,0.0
1157378531,1,4.0,4.0,5.0,1.650678242803275,62.0,26.0,380.0,7.0,3.9410439814814815,130.0,172.0,1.1493230526934577,93.0,1,50.31142361111111
1157379750,0,1.0,1.0,1.0,0.0,23.0,27.0,455.0,7.0,0.05322916666666667,5.0,175.0,19.786692759295498,12.0,0,0.0
1157413228,0,1.0,1.0,1.0,0.0,1.0,1.0,1073.0,7.0,0.4015856481481481,45.0,3551.0,3.4901288295818085,839.0,0,0.0
1157413754,0,1.0,1.0,2.0,0.8112781244591328,4.0,4.0,393.0,7.0,2.5991898148148147,46.0,3552.5,1.288551453889656,2161.0,1,679.7906828703703
1157414169,0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,7.0,2.603993055555556,6.0,3554.0,1.3840256017067805,2162.0,0,0.0
1157415590,1,1.0,1.0,1.0,0.0,1.0,1.0,18.0,7.0,0.4289236111111111,20.0,3555.0,3.3314174694406216,2163.0,1,473.78945601851854
1157415653,1,1.0,1.0,1.0,0.0,1.0,1.0,724.0,5.0,41.004074074074076,11.0,3556.0,1.0243878205417711,840.0,0,0.0
1157415974,1,1.0,1.0,1.0,0.0,8.0,8.0,661.0,7.0,0.025694444444444443,34.0,3557.0,39.91891891891892,2164.0,1,216.03069444444444
1157463128,1,1.0,2.0,2.0,0.9798687566511528,8.0,4.0,135.0,7.0,46.049918981481476,10.0,176.5,1.0110513420645255,69.0,1,301.9437037037037
1157472756,0,1.0,1.0,1.0,0.0,3.0,17.0,134.0,7.0,7.841539351851853,7.0,426.0,1.1275259812046778,294.0,0,0.0
1157602871,0,1.0,1.0,1.0,0.0,2.0,2.0,54.0,4.0,128.11753472222222,5.0,3558.0,1.0078053328310457,2165.0,0,0.0
1157635796,1,2.0,3.0,3.0,1.1842677869779512,59.0,24.0,558.3333333333334,7.0,29.72934027777778,132.0,179.0,1.0423703023656945,94.0,1,4.217361111111111
1157653560,0,1.0,1.0,1.0,0.0,2.0,2.0,54.0,4.0,0.5866782407407407,6.0,3559.0,2.7045118270236146,2166.0,0,0.0
1157693918,0,1.0,1.0,1.0,0.0,4.0,0.0,39.0,7.0,35.055856481481484,1.0,3560.0,1.0285259040961745,2167.0,0,0.0
1157721057,0,1.0,1.0,1.0,0.0,12.0,10.0,451.0,7.0,3.9503125,6.0,181.0,1.2531445297049284,13.0,0,0.0
1157813926,1,1.0,1.0,1.0,0.0,17.0,4.0,72.0,7.0,7.230810185185184,3.0,182.0,1.138297089038355,72.0,1,242.88111111111112
1157985980,1,1.0,1.0,2.0,0.0,342.0,206.0,1051.0,4.0,77.09858796296297,4.0,1255.5,1.0097278046176448,1242.0,0,0.0
1157986108,1,1.0,1.0,4.0,0.236449769940844,132.0,152.0,289.0,4.0,117.47971643518518,62.0,1258.5,1.0046650225002511,1246.0,0,0.0
1157986186,1,1.0,1.0,2.0,0.0,47.0,49.0,981.5,4.0,84.04430555555554,8.0,1261.5,1.0089238645621772,1248.0,0,0.0
1157986252,1,1.0,1.0,2.0,0.0,274.0,232.0,932.0,4.0,27.98091435185185,70.0,1263.5,1.026803984693601,1250.0,0,0.0
1157986416,1,1.0,2.0,5.0,0.297923984482656,2142.0,0.0,61.8,7.0,2.011134259259259,67.0,1267.0,1.0994463691716256,1255.0,0,0.0
1157999506,1,1.0,1.0,1.0,0.0,1.0,1.0,94.0,7.0,52.0559375,3.0,3561.0,1.0192101045149748,2168.0,1,699.7358680555556
1157999565,1,1.0,1.0,1.0,0.0,8.0,8.0,830.0,6.0,54.682858796296294,28.0,3562.0,1.0182872662843978,841.0,0,0.0
1157999900,1,1.0,1.0,1.0,0.0,0.0,1.0,41.0,4.0,41.76337962962963,5.0,3563.0,1.0239444223352685,2169.0,0,0.0
1157999951,0,1.0,1.0,1.0,0.0,1.0,0.0,160.0,7.0,7.192361111111111,59.0,3564.0,1.139036400502076,86.0,0,0.0
1158000065,1,2.0,2.0,2.0,1.0,2.0,0.0,127.5,7.0,0.003894675925925926,64.0,3565.5,444.13756158598574,2170.0,1,699.7293981481481
1158000176,1,1.0,1.0,1.0,0.0,5.0,5.0,1389.0,7.0,4.217361111111111,126.0,3567.0,1.2371150996212743,2171.0,1,170.76958333333334
1158082247,1,1.0,1.0,1.0,0.0,3.0,6.0,15.0,5.0,76.0373263888889,3.0,3568.0,1.0131514355842228,2172.0,0,0.0
1158240710,0,1.0,1.0,1.0,0.0,5.0,5.0,623.0,5.0,48.45076388888889,17.0,183.0,1.0206395094676584,14.0,0,0.0
1158248231,1,2.0,2.0,2.0,0.9852281360342516,4.0,3.0,226.5,6.0,83.27127314814814,7.0,3569.5,1.0087875585750758,842.0,1,6.922372685185185
1158312635,0,1.0,1.0,1.0,0.0,6.0,0.0,402.0,6.0,14.792222222222225,39.0,184.0,1.0676030947194473,15.0,0,0.0
1158837574,1,1.0,1.0,1.0,0.0,22.0,13.0,455.0,1.0,21.283101851851853,15.0,170.0,1.0469856324026845,39.0,0,0.0
1158838878,1,1.0,1.0,1.0,0.0,11.0,6.0,1073.0,7.0,16.500578703703702,46.0,171.0,1.0606039350471714,40.0,0,0.0
1158844140,1,2.0,2.0,2.0,0.4394969869215134,8.0,3.0,342.5,7.0,16.963067129629632,11.0,172.5,1.0442137022903109,29.0,1,357.5696875
1158845401,1,2.0,2.0,3.0,1.224394445405986,5.0,4.0,744.3333333333335,7.0,19.038337191358032,143.0,175.0,1.0465566699929263,42.0,0,0.0
1158845734,1,1.0,1.0,1.0,0.0,2.0,2.0,36.0,7.0,55.55722222222222,10.0,177.0,1.0179994600161997,102.0,0,0.0
1158845893,1,1.0,1.0,1.0,0.0,2.0,2.0,37.0,1.0,356.94040509259264,5.0,178.0,1.0028015881243273,1.0,0,0.0
1158846324,1,1.0,1.0,1.0,0.0,1.0,1.0,148.0,6.0,6.9223726851851834,2.0,179.0,1.1444591392977346,103.0,0,0.0
1158888527,1,1.0,1.0,1.0,0.0,2.0,1.0,89.0,6.0,62.38084490740741,16.0,180.0,1.016030561969533,104.0,0,0.0
1158889468,1,2.0,2.0,2.0,0.8366407419411673,30.0,0.0,416.5,6.0,32.74023148148148,33.0,181.5,1.0166970111209899,43.0,1,3.658900462962963
1158889751,1,1.0,1.0,1.0,0.0,2.0,2.0,36.0,7.0,0.5094560185185185,11.0,183.0,2.9628779789626734,106.0,0,0.0
1158890050,1,2.0,2.0,2.0,0.7219280948873623,4.0,1.0,625.5,7.0,14.971400462962967,158.0,184.5,1.9842453701847491,44.0,0,0.0
1158891778,1,1.0,1.0,1.0,0.0,5.0,1.0,129.0,4.0,105.91429398148148,11.0,186.0,1.0094415962417205,107.0,0,0.0
1158892610,1,1.0,1.0,1.0,0.0,4.0,2.0,118.0,5.0,21.95256944444445,4.0,187.0,1.045552754201767,108.0,0,0.0
1158893299,1,2.0,3.0,3.0,1.5262349099495225,11.0,2.0,589.3333333333334,7.0,20.808877314814808,148.0,189.0,1.045056999381102,45.0,1,1841.2409837962964
1158894649,1,1.0,1.0,1.0,0.0,1.0,4.0,36.0,7.0,0.056689814814814825,12.0,191.0,18.63985300122499,111.0,0,0.0
1158895048,1,2.0,3.0,3.0,1.2309595631140104,9.0,6.0,67.33333333333333,7.0,79.02594521604938,73.0,193.0,6.766039796675052,113.0,1,62.05366898148148
1158895573,1,1.0,1.0,1.0,0.0,1.0,1.0,259.0,5.0,97.33869212962965,1.0,195.0,1.0102734069887471,114.0,1,443.156875
1158896551,1,1.0,2.0,2.0,0.8112781244591328,5.0,3.0,269.5,7.0,0.02982638888888889,47.0,196.5,22.66597218940757,116.0,1,0.41055555555555556
1158926475,1,1.0,1.0,1.0,0.0,18.0,13.0,47.0,4.0,114.4112037037037,4.0,198.0,1.0087404027545217,117.0,1,2017.1178125
1158927752,1,1.0,1.0,1.0,0.0,2.0,1.0,1389.0,7.0,10.735833333333334,127.0,199.0,1.0931460063649772,118.0,0,0.0
1158928320,1,1.0,2.0,3.0,0.9411388429774534,24.0,16.0,115.0,7.0,56.445625,48.0,201.0,1.0099447671321935,121.0,1,267.7775115740741
1158929195,0,1.0,1.0,1.0,0.0,27.0,0.0,623.0,7.0,0.969837962962963,19.0,203.0,2.031100078764589,46.0,0,0.0
1158929631,1,1.0,1.0,1.0,0.0,1.0,1.0,852.0,6.0,0.464849537037037,30.0,204.0,3.1512337225804847,47.0,0,0.0
1158930646,1,2.0,2.0,2.0,0.9182958340544896,3.0,0.0,-85.5,7.0,17.529369212962962,110.0,205.5,2.2278131026942165,122.0,1,582.5690972222222
1158931567,1,3.0,3.0,3.0,0.8030717273241025,17.0,1.0,106.33333333333331,7.0,36.552145061728396,70.0,208.0,32.286842740971856,48.0,1,240.5026736111111
1158932023,1,1.0,1.0,1.0,0.0,1.0,1.0,508.0,7.0,0.4105555555555556,35.0,210.0,3.4357239512855213,124.0,1,3.5164699074074073
1158932771,1,1.0,1.0,1.0,0.0,0.0,1.0,167.0,7.0,0.013935185185185186,66.0,211.0,72.76079734219269,6.0,0,0.0
1159000510,1,1.0,1.0,1.0,0.0,5.0,1.0,65.0,5.0,107.14927083333332,5.0,212.0,1.0093327746630725,125.0,1,1614.2095833333333
1159000869,1,2.0,2.0,2.0,0.9709505944546686,4.0,1.0,17.5,6.0,21.07359375,9.0,213.5,1.0237263755736965,30.0,1,284.14577546296294
1159004998,1,3.0,3.0,3.0,1.3787834934861756,7.0,0.0,285.3333333333333,7.0,1.5198418209876543,80.0,216.0,1.5954099501440469,31.0,1,215.1533564814815
1159005736,1,1.0,1.0,1.0,0.0,3.0,1.0,243.0,7.0,31.67841435185185,11.0,218.0,1.0315672365697668,128.0,0,0.0
1159010023,1,1.0,1.0,1.0,0.0,4.0,1.0,1390.0,7.0,0.9522106481481482,128.0,219.0,2.050187793997885,129.0,0,0.0
1159013198,1,1.0,1.0,1.0,0.0,4.0,1.0,33.0,7.0,1.3500810185185186,14.0,220.0,1.7406962888029696,130.0,0,0.0
1159013497,1,1.0,1.0,1.0,0.0,7.0,0.0,36.0,7.0,0.003460648148148148,15.0,221.0,289.9632107023412,131.0,0,0.0
1159015279,1,2.0,2.0,2.0,0.2285381439535281,26.0,1.0,166.5,7.0,0.5627314814814816,93.0,222.5,5.646187503428444,132.0,0,0.0
1159016677,0,2.0,2.0,2.0,0.2285381439535281,1.0,26.0,179.0,7.0,0.016180555555555556,95.0,224.5,47.3519313304721,133.0,0,0.0
1159019582,0,2.0,2.0,2.0,0.2285381439535281,26.0,1.0,166.5,7.0,0.03362268518518518,97.0,226.5,23.306368330464714,134.0,1,61.13413194444445
1159019704,1,1.0,1.0,1.0,0.0,3.0,0.0,241.0,7.0,22.66927083333333,11.0,228.0,1.0441125789775991,135.0,0,0.0
1159085867,1,2.0,3.0,3.0,1.1752835873133534,16.0,8.0,733.3333333333335,7.0,16.459409722222222,211.0,230.0,1.6438708734348249,137.0,1,1486.7191782407408
1159086172,0,1.0,1.0,1.0,0.0,16.0,2.0,408.0,6.0,8.952974537037038,40.0,232.0,1.1116947217780144,49.0,0,0.0
1159093815,1,1.0,1.0,1.0,0.0,1.0,1.0,661.0,7.0,19.41945601851852,35.0,233.0,1.0514947483104775,138.0,1,1342.2885185185185
1159098244,1,1.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,87.6140625,1.0,234.0,1.0114136928646589,139.0,1,128.4515162037037
1159099772,1,2.0,2.0,2.0,0.2498822928331855,23.0,1.0,338.5,7.0,1.051238425925926,108.0,235.5,4.344610863221138,140.0,1,167.93612268518518
1159100175,1,1.0,1.0,1.0,0.0,2.0,2.0,43.0,7.0,1.0032175925925926,16.0,237.0,1.9967927271049168,141.0,0,0.0
1159100579,1,1.0,1.0,1.0,0.0,1.0,0.0,32.0,4.0,50.44274305555553,21.0,238.0,1.0198244571850237,13.0,0,0.0
1159149214,1,1.0,1.0,1.0,0.0,10.0,2.0,167.0,7.0,19.514884259259254,6.0,239.0,1.0512429377860917,142.0,1,723.2289699074074
1159151608,1,2.0,2.0,2.0,0.5435644431995964,6.0,2.0,1418.0,7.0,14.594589120370367,74.0,240.5,1.8505272747614017,143.0,1,1707.870324074074
1159169112,1,1.0,1.0,2.0,1.0,38.0,4.0,178.0,7.0,2.2588078703703705,48.0,242.5,1.290085804347766,145.0,1,705.5215509259259
1159169806,1,2.0,2.0,2.0,0.9182958340544896,2.0,1.0,702.0,7.0,48.84853009259259,133.0,244.5,1.5197773163452075,32.0,0,0.0
1159191016,1,1.0,2.0,3.0,0.006494649451200669,1899.0,0.0,104.66666666666669,7.0,1.1485995370370372,69.0,1271.0,1.2902084865828958,1258.0,0,0.0
1159191489,0,1.0,1.0,2.0,0.0,445.0,227.0,939.5,4.0,132.22944444444445,52.0,1273.5,1.0056719590946712,1260.0,0,0.0
1159192052,0,1.0,1.0,2.0,0.0,458.0,236.0,999.0,4.0,132.23596064814814,74.0,1275.5,1.0056716795970166,1262.0,0,0.0
1159192121,1,1.0,1.0,2.0,0.0,319.0,389.0,998.5,4.0,132.23675925925926,32.0,1277.5,1.0056716453443144,1264.0,0,0.0
1159192141,0,3.0,4.0,4.0,1.7961796919474975,22.0,10.0,715.25,7.0,32.182795138888885,104.0,186.5,1.0117286199499378,96.0,1,18.54101851851852
1159192226,1,1.0,1.0,4.0,0.5435644431995964,15.0,17.0,496.5,5.0,107.62831597222224,68.0,1280.5,1.0041746719001559,1268.0,0,0.0
1159192421,1,1.0,1.0,1.0,0.0,3.0,3.0,128.0,7.0,52.3996412037037,5.0,1283.0,1.0190841001393978,1269.0,1,21.45283564814815
1159192656,0,1.0,1.0,2.0,0.0,38.0,11.0,1110.0,4.0,0.006990740740740741,76.0,1284.5,108.28476821192051,1271.0,0,0.0
1159193174,1,1.0,1.0,1.0,0.0,4.0,2.0,330.0,7.0,46.43197916666666,4.0,189.0,1.0215368807866343,74.0,1,0.008067129629629629
1159193871,1,1.0,1.0,1.0,0.0,0.0,2.0,332.0,7.0,0.008067129629629629,5.0,190.0,124.95982783357245,75.0,0,0.0
1159204979,0,1.0,1.0,1.0,0.0,3.0,3.0,464.0,1.0,4.252372685185185,16.0,3571.0,1.2351628312080674,843.0,0,0.0
1159205139,0,1.0,1.0,1.0,0.0,2.0,2.0,90.0,6.0,3.6644907407407414,17.0,3572.0,1.2728892145591448,2174.0,1,2290.1688541666667
1159205597,1,2.0,2.0,2.0,0.5032583347756457,23.0,13.0,431.5,6.0,3.426475694444445,36.0,3573.5,1.209614339830602,844.0,1,1781.8627777777779
1159205694,1,1.0,1.0,1.0,0.0,1.0,1.0,1090.0,7.0,3.653287037037037,97.0,3575.0,1.273726096488449,845.0,0,0.0
1159205915,0,2.0,3.0,3.0,1.4195562985716133,8.0,5.0,600.3333333333334,7.0,1.6730632716049385,155.0,3577.0,3.2373613596306448,846.0,1,1472.898900462963
1159206139,0,1.0,1.0,1.0,0.0,8.0,9.0,650.0,7.0,3.20537037037037,20.0,3579.0,1.3119764284476283,847.0,0,0.0
1159206193,0,1.0,1.0,1.0,0.0,1.0,1.0,649.0,7.0,0.000625,21.0,3580.0,1601.0,848.0,0,0.0
1159206247,0,1.0,1.0,1.0,0.0,11.0,11.0,117.0,7.0,3.1791666666666667,3.0,3581.0,1.3145478374836173,849.0,0,0.0
1159206636,0,2.0,3.0,3.0,1.2516291673878228,6.0,6.0,820.3333333333335,7.0,1.0727739197530866,184.0,3583.0,2.0682871459739203,850.0,1,1485.3213888888888
1159214160,0,1.0,1.0,1.0,0.0,1.0,1.0,71.0,4.0,117.74089120370373,4.0,3585.0,1.0084932260132964,851.0,0,0.0
1159230964,0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,45.80246527777778,17.0,191.0,1.0218328859360584,76.0,1,1247.7084953703704
1159235846,1,1.0,1.0,1.0,0.0,1.0,1.0,529.0,7.0,0.3464236111111111,38.0,246.0,3.8866392703217407,147.0,1,236.98092592592593
1159239516,1,3.0,3.0,3.0,0.8343470230852537,16.0,1.0,574.0,7.0,10.312951388888887,211.0,248.0,1.5768234548473803,33.0,1,313.0945601851852
1159242147,1,1.0,1.0,1.0,0.0,3.0,2.0,128.0,7.0,0.5755324074074074,6.0,250.0,2.737521618469211,149.0,0,0.0
1159242393,1,1.0,1.0,1.0,0.0,1.0,1.0,761.0,7.0,55.271435185185176,13.0,251.0,1.01809252820466,150.0,1,2393.4222685185186
1159243890,1,1.0,1.0,1.0,0.0,3.0,3.0,200.0,7.0,45.37064814814815,19.0,252.0,1.0220406813835834,151.0,1,661.6482638888889
1159245430,1,1.0,1.0,1.0,0.0,2.0,1.0,43.0,7.0,1.6811921296296295,17.0,253.0,1.5948160132181337,152.0,0,0.0
1159252412,1,1.0,2.0,2.0,0.8296071030882032,41.0,1.0,3.5,7.0,0.12412037037037035,18.0,254.5,5.0283476314807904,154.0,1,0.1489699074074074
1159255567,1,3.0,3.0,3.0,1.5566567074628228,6.0,1.0,279.3333333333333,7.0,8.127303240740737,100.0,257.0,2.823469075641013,34.0,1,909.0932638888889
1159265283,1,1.0,1.0,1.0,0.0,1.0,1.0,31.0,7.0,0.1489699074074074,1.0,259.0,7.712765130914459,156.0,1,1316.161423611111
1159265980,1,2.0,2.0,2.0,0.9182958340544896,2.0,1.0,252.0,7.0,0.4775578703703704,82.0,260.5,5.672157092934773,157.0,1,34.149166666666666
1159267594,1,2.0,3.0,3.0,1.2072100267448116,21.0,1.0,583.0,7.0,22.35884645061728,215.0,263.0,19.818793856301745,159.0,1,0.22545138888888888
1159271936,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,74.00730324074074,3.0,265.0,1.01351217996347,160.0,0,0.0
1159274989,1,1.0,1.0,1.0,0.0,1.0,1.0,330.0,7.0,0.10427083333333333,7.0,266.0,10.59040959040959,161.0,0,0.0
1159275195,1,1.0,1.0,1.0,0.0,3.0,0.0,330.0,7.0,0.002384259259259259,8.0,192.0,420.41747572815535,77.0,0,0.0
1159275344,0,1.0,1.0,1.0,0.0,1.0,1.0,333.0,7.0,0.001724537037037037,9.0,193.0,580.8657718120805,78.0,0,0.0
1159276096,1,1.0,1.0,1.0,0.0,7.0,6.0,17.0,4.0,147.48356481481483,4.0,267.0,1.006780416524754,162.0,1,247.86018518518517
1159276992,0,1.0,1.0,1.0,0.0,1.0,0.0,176.0,7.0,0.10877314814814816,78.0,194.0,10.193445413917855,1.0,0,0.0
1159277899,1,1.0,1.0,1.0,0.0,23.0,19.0,0.0,1.0,0.0,0.0,268.0,0.0,35.0,1,955.0009027777778
1159279150,0,1.0,1.0,1.0,0.0,0.0,1.0,129.0,7.0,0.428275462962963,7.0,269.0,3.3349458152041724,163.0,0,0.0
1159284487,1,1.0,1.0,1.0,0.0,1.0,0.0,90.0,4.0,144.51363425925925,2.0,3586.0,1.006919762312572,2180.0,1,620.5855208333334
1159285124,1,1.0,1.0,1.0,0.0,12.0,0.0,1078.0,7.0,5.164884259259258,47.0,3587.0,1.1936151808643662,852.0,0,0.0
1159286452,1,1.0,1.0,1.0,0.0,1.0,1.0,183.0,7.0,1.358101851851852,21.0,3588.0,1.7363217998977332,2181.0,1,28.03726851851852
1159287073,1,2.0,3.0,3.0,1.221694907636328,1.0,20.0,590.0,7.0,0.18919367283950614,219.0,3590.0,5.418436688060117,2183.0,0,0.0
1159287246,0,1.0,1.0,1.0,0.0,0.0,1.0,178.0,7.0,0.002002314814814815,7.0,3592.0,500.42196531791916,2184.0,0,0.0
1159288044,1,1.0,1.0,2.0,0.8112781244591328,3.0,5.0,0.0,1.0,0.0,0.0,3593.5,0.0,2186.0,1,712.5361574074074
1159296568,0,1.0,1.0,1.0,0.0,7.0,1.0,90.0,6.0,1.0582060185185185,18.0,48.0,1.9449955703332642,37.0,1,388.57056712962964
1159307866,0,1.0,1.0,1.0,0.0,12.0,0.0,659.0,6.0,25.945381944444453,68.0,3595.0,1.0385425044865884,853.0,0,0.0
1159324951,0,2.0,3.0,3.0,1.107784384952517,27.0,1.0,583.3333333333334,7.0,0.4377353395061728,223.0,271.0,2.3943354355770827,165.0,1,0.0033333333333333335
1159325239,1,1.0,1.0,1.0,0.0,1.0,1.0,195.0,7.0,0.0033333333333333327,9.0,273.0,301.0,166.0,0,0.0
1159325446,1,1.0,1.0,1.0,0.0,1.0,1.0,1404.0,7.0,0.0057291666666666645,136.0,274.0,175.54545454545456,167.0,1,312.1
1159408562,0,1.0,2.0,4.0,0.92979150831574,34.0,34.0,186.25,7.0,24.55910590277778,75.0,3597.5,1.0132304935213312,2190.0,1,387.2406481481481
1159409220,0,1.0,1.0,1.0,0.0,13.0,16.0,183.0,7.0,0.007615740740740741,23.0,3600.0,132.30699088145894,2191.0,1,279.41949074074074
1159410665,0,2.0,3.0,4.0,1.8909209935891973,0.0,21.0,415.5,7.0,1.1951620370370368,174.0,3602.5,1.3662414644131604,854.0,0,0.0
1159410888,0,1.0,1.0,1.0,0.0,3.0,9.0,139.0,7.0,0.026921296296296297,23.0,3605.0,38.14531384350817,2195.0,0,0.0
1159411061,0,1.0,1.0,1.0,0.0,4.0,13.0,133.0,7.0,0.002002314814814815,24.0,3606.0,500.42196531791916,2196.0,1,493.0617361111111
1159442448,0,1.0,1.0,1.0,0.0,5.0,0.0,371.0,7.0,37.70364583333333,59.0,275.0,1.026522634029092,50.0,0,0.0
1159443499,1,1.0,1.0,1.0,0.0,1.0,1.0,126.0,1.0,59.042928240740736,6.0,276.0,1.0169368293510548,51.0,0,0.0
1159475977,1,1.0,1.0,1.0,0.0,1.0,1.0,244.0,5.0,63.18287037037037,13.0,3607.0,1.0158270745557794,855.0,0,0.0
1159497042,1,1.0,1.0,8.0,2.8553885422075336,12.0,12.0,500.25,7.0,28.9746484375,256.0,280.5,1.00775640067106,59.0,0,0.0
1159537078,0,2.0,2.0,2.0,0.9182958340544896,3.0,3.0,485.0,6.0,38.15736689814815,39.0,195.5,1.0134504457742797,17.0,1,1524.4629282407407
1159579263,1,3.0,3.0,3.0,0.6219041416291193,20.0,6.0,447.66666666666674,7.0,11.264668209876545,124.0,198.0,1.1331186842587329,18.0,1,1543.7480208333334
1159579350,1,1.0,1.0,1.0,0.0,1.0,1.0,873.0,7.0,0.0010069444444444444,34.0,200.0,994.103448275862,19.0,0,0.0
